tree	PolySolver_dlc	PolySolver_nad	PolySolver_dup	PolySolver_lost	PolySolver_rf	PolySolver_maxrf	PolySolver_dinl	PolySolver_p-val	PolySolver_time	ML_time	total_polytomy	polysolver_nsol	best_sol_aLRT	is_bestrf	best_rf
603	6	3	1	18	10	50	4.35611	0.0717541	0.511272192001	4.2271130085	5	1	-28145.307099	True	10
723	3	0	2	6	4	47	2.01689	0.298786	0.480006933212	5.70768284798	5	1	-24145.280018	True	4
832	8	2	6	25	12	51	1.48372	0.204434	2.67218995094	4.99603819847	4	1	-20509.54569	True	12
899	9	0	3	7	12	51	145.33	9.60507e-15	1.23458194733	4.90329313278	2	1	-26351.454642	True	12
947	8	0	3	13	16	53	17.8916	0.00586045	0.470566987991	5.75549697876	4	1	-24256.490311	True	16
33	11	1	3	8	6	46	9.91409	0.017287	0.900202035904	4.77729105949	4	1	-23651.807442	True	6
99	2	1	1	4	2	44	2.97587e-09	0.499995	1.47625207901	4.02987885475	4	1	-18971.934694	True	2
177	5	0	7	25	12	49	2.57404	0.164691	1.68265008926	5.15172696114	5	1	-20647.458007	True	12
178	7	1	4	28	14	50	2.527	0.217465	0.457319021225	4.7119410038	4	1	-17657.624796	True	14
437	4	2	2	9	4	45	1.86456	0.197486	1.35194516182	5.77542519569	3	2	-22984.033496	True	4
558	4	0	2	2	0	43	5.43321	0.0605892	1.39647293091	5.16048717499	4	1	-23494.947627	True	0
628	6	0	4	14	6	46	2.48369	0.171294	2.96677088737	5.28044819832	5	1	-22321.628948	True	6
657	6	0	6	22	14	50	6.09071	0.0457236	1.59601998329	4.24884009361	3	1	-17768.333582	True	14
842	12	0	4	13	12	49	10.1777	0.0234752	1.50959920883	5.3037610054	5	1	-22142.036873	True	12
946	9	5	5	29	16	51	22.9546	0.000785363	1.27655410767	2.52669405937	5	1	-22929.079842	True	16
978	6	0	2	5	10	48	2.97645	0.14897	1.13885593414	4.45174813271	3	1	-18135.304859	True	10
0	7	0	6	23	10	46	3.49843	0.0991956	0.429483890533	4.47778487206	4	1	-19401.817292	True	10
73	5	1	4	4	2	42	2.62323	0.149842	1.61789488792	3.82000684738	4	1	-18697.962588	True	2
185	7	1	3	15	10	46	3.19729	0.127208	0.771742105484	4.04338002205	3	1	-15604.677712	True	10
218	3	2	4	24	12	47	1.06553	0.236824	1.37088704109	5.07932114601	4	1	-20264.576573	True	12
290	2	0	1	1	0	41	1.08451	0.353125	2.35764503479	4.86665701866	4	1	-23261.668674	True	0
504	4	0	3	7	8	45	17.0496	0.00330177	1.90336108208	4.46253204346	5	1	-20863.017184	True	8
539	4	0	3	6	4	43	2.54539e-05	0.451838	1.08155107498	4.97346186638	3	1	-19171.090496	True	4
574	7	1	3	9	8	45	1.38453	0.278846	0.641869068146	4.58341097832	4	1	-19568.178276	True	8
611	2	5	2	25	12	47	2.50727	0.286894	1.71667408943	4.65762591362	2	1	-19429.336065	True	12
637	8	2	3	11	16	49	193.731	1.81504e-21	1.70143795013	4.87494301796	3	1	-23928.324819	True	16
688	5	0	2	4	10	46	4.97437	0.137365	2.28132295609	4.76359200478	4	1	-23319.281692	True	10
731	7	2	2	11	12	47	10.276	0.0175605	2.03739905357	5.06384086609	4	1	-21220.1156	True	12
733	12	1	4	8	6	44	3.44519	0.102681	1.0946559906	5.31230902672	4	1	-21272.734003	True	6
751	12	2	3	12	10	46	0.745926	0.309402	3.02485585213	5.105437994	4	1	-22444.953058	True	10
758	4	2	3	8	4	43	0.139835	0.459719	0.461420059204	5.09683895111	4	1	-24561.674502	True	4
802	4	0	1	4	2	42	0.357912	0.396618	1.1730401516	2.53079390526	3	1	-23710.008623	True	2
815	7	0	3	14	10	46	3.88918	0.0932492	1.66664791107	4.71537899971	4	1	-19789.133335	True	10
857	7	4	3	21	10	46	5.6906	0.0636687	0.591480970383	4.80540108681	5	1	-21002.667176	True	10
866	11	1	3	16	12	47	8.67935	0.0359071	1.16099905968	4.56222701073	6	1	-16251.74871	True	12
931	5	0	4	17	12	47	22.2657	0.0022768	0.445535898209	4.4686961174	3	1	-20612.335709	True	12
939	9	0	5	22	12	47	1.29787	0.258884	2.44037914276	4.96954083443	4	1	-19836.414638	True	12
56	6	2	1	11	12	45	13.4705	0.0202428	0.45018196106	4.05959701538	3	1	-18808.58766	True	12
74	8	3	3	18	10	44	6.43093	0.122058	1.50640916824	4.14923405647	3	1	-16302.577662	True	10
133	5	1	4	21	14	46	2.1462	0.204629	0.47664308548	4.55976605415	3	1	-20163.054329	True	14
269	9	0	2	8	14	46	102.861	7.88185e-12	1.85163784027	2.28678798676	3	1	-22892.247247	True	14
305	10	1	3	7	6	42	5.38803	0.0637486	0.679201841354	5.00473499298	4	2	-18487.596466	True	6
351	4	0	3	1	0	39	1.35574	0.311824	0.381584882736	4.0336830616	2	1	-21212.069897	True	0
372	3	1	2	13	10	44	2.39152	0.208196	1.20510196686	4.47012996674	4	1	-17695.752418	True	10
386	9	3	2	20	10	44	5.17024	0.093978	0.422348022461	4.13566684723	4	1	-20207.255557	True	10
389	1	0	1	0	0	39	6.73727e-06	0.49783	1.10296010971	4.92478394508	3	1	-18399.770051	True	0
439	8	1	3	5	6	42	0.212008	0.41276	2.0156390667	4.549451828	4	1	-18370.596355	True	6
441	8	0	5	19	14	46	7.7139	0.0712942	0.975744962692	4.65093493462	3	1	-21368.438903	True	14
453	5	2	1	9	10	44	4.28744	0.187918	2.7075009346	5.07553005219	3	1	-19411.696685	True	10
525	5	2	3	25	12	45	-8.00639e-07	0.500207	1.30941200256	4.29603385925	4	1	-17009.607377	True	12
547	9	4	2	25	10	44	1.04527	0.248522	1.4735019207	3.95920801163	4	1	-20392.594171	True	10
683	5	2	1	12	8	43	0.338954	0.344335	0.451622009277	4.39731287956	3	1	-16829.427434	True	8
728	7	2	3	19	10	44	1.2752	0.223754	0.517472982407	4.86072278023	5	1	-19702.007402	True	10
793	7	3	2	18	10	44	2.72515	0.156548	1.00311279297	2.37661385536	3	1	-23463.465356	True	10
826	3	0	2	1	0	39	1.5501	0.224264	1.39373087883	2.0374019146	2	1	-23905.706695	True	0
845	8	4	4	21	10	44	1.34232	0.23699	0.522033929825	4.39421010017	4	1	-17589.400887	True	10
884	9	1	2	7	6	42	3.96166	0.100257	0.502772092819	4.68035888672	4	1	-19233.662562	True	6
892	4	5	4	25	10	44	0.794236	0.333242	1.72748804092	3.58901309967	4	1	-12907.818162	True	10
988	3	0	4	17	8	43	3.35039	0.106828	1.2800719738	4.53657984734	5	1	-22904.168254	True	8
8	8	1	2	6	6	40	4.54353	0.075417	1.09846615791	2.74422311783	3	1	-22481.231417	True	6
26	7	2	3	8	6	40	1.60932	0.228832	0.529409885406	3.71432304382	4	1	-18116.645647	True	6
54	6	4	2	21	10	42	0.828612	0.273988	1.11282110214	4.61215400696	6	1	-21355.604929	True	10
117	6	3	2	15	8	41	4.40739	0.0989529	0.482851982117	4.44076299667	4	1	-19896.772019	True	8
157	2	3	1	15	6	40	0.584596	0.300418	1.91213202477	3.90293598175	3	1	-21655.194559	True	6
166	7	1	3	23	12	43	6.74304	0.0425093	1.12303090096	3.9675719738	3	1	-18269.401223	True	12
219	2	0	1	1	0	37	-1.09249e-08	0.500017	1.36910796165	4.36825895309	2	1	-18431.943147	True	0
234	9	3	3	19	10	42	5.1019	0.103694	1.66447091103	4.65023088455	3	1	-19090.004237	True	10
245	3	0	3	0	2	38	11.2288	0.0125916	0.402857065201	1.7410929203	2	1	-22329.928406	True	2
253	7	1	3	23	12	43	3.53796	0.104689	2.22264504433	3.99354887009	3	1	-17615.819871	True	12
259	9	2	3	13	12	43	41.0851	1.92454e-05	1.11968588829	3.82616400719	3	1	-20722.306879	True	12
298	8	2	3	11	8	41	2.12054	0.202222	1.15722799301	4.5898809433	3	1	-17969.803177	True	8
300	3	2	1	10	4	39	1.9381	0.185301	1.66951704025	2.22579884529	4	1	-21269.143434	True	4
301	11	2	2	12	10	42	1.85484	0.317701	2.21086812019	4.21492290497	4	1	-16613.524853	True	10
312	7	1	1	10	10	42	7.59149	0.0403595	0.423738956451	3.48331999779	4	1	-17668.38233	True	10
362	6	4	2	21	14	44	4.50639	0.078321	1.81942915916	4.787307024	4	1	-18187.842785	True	14
382	8	3	3	18	10	42	4.33038	0.0765397	1.63668107986	4.42464399338	3	1	-20175.890559	True	10
393	9	0	3	7	12	43	210.588	9.9735e-18	1.0873041153	3.87763381004	2	1	-21180.14466	True	12
431	9	4	2	24	10	42	1.61596	0.193976	3.55896687508	2.88588190079	4	1	-21082.877991	True	10
454	8	2	2	14	8	41	0.271599	0.360058	1.76734209061	3.9165790081	4	1	-16177.967888	True	8
474	8	2	2	17	14	44	3.36529	0.139177	1.95849585533	3.83413720131	4	1	-14630.849014	True	14
480	7	4	2	22	10	42	5.76367	0.0521953	0.467967987061	4.34949207306	4	1	-20923.823349	True	10
486	8	2	3	23	12	43	-0.0164552	0.514943	1.82366299629	4.86200594902	4	1	-15786.662894	True	12
555	7	1	1	10	8	41	8.59698	0.0406367	1.52006006241	4.34243202209	3	1	-20533.365165	True	8
588	7	2	2	11	12	43	4.72924	0.139885	2.02105689049	4.27567911148	5	1	-19667.537301	True	12
678	9	2	3	14	8	41	1.30279	0.307701	1.27944397926	4.33542203903	5	1	-20460.844759	True	8
698	2	3	2	23	10	42	1.15688e-09	0.499998	0.666644096375	3.6172721386	2	1	-17029.985069	True	10
712	8	0	3	12	8	41	0.599223	0.308778	1.90029788017	4.29925203323	5	1	-18532.528001	True	8
760	11	2	2	12	10	42	2.03814	0.177325	3.93740391731	4.27167510986	5	1	-18979.630723	True	10
768	6	2	2	19	10	42	0.543975	0.35827	0.411296129227	3.81282496452	4	1	-19421.134944	True	10
798	8	4	3	26	12	43	4.93895	0.134326	1.21672391891	4.72154712677	3	1	-20162.099026	True	12
806	8	1	3	5	6	40	1.61413	0.198712	1.22060489655	4.38983011246	5	1	-20136.196151	True	6
829	11	2	2	12	10	42	8.49128	0.0396199	1.2513051033	4.19520497322	5	1	-19814.71354	True	10
838	8	3	3	18	10	42	10.3444	0.0142117	1.41176319122	4.25469398499	3	1	-21208.476804	True	10
923	9	1	3	6	6	40	2.6122	0.173384	0.434103965759	4.42351102829	4	1	-20762.748565	True	6
21	7	3	2	18	10	40	2.05771	0.171782	0.426124095917	3.78513789177	4	1	-17174.757838	True	10
91	6	1	2	4	4	37	3.09661	0.121166	1.40566205978	3.92410206795	4	1	-18194.525391	True	4
108	7	1	2	5	6	38	1.41677	0.25007	1.16629695892	4.54175782204	4	1	-18699.856736	True	6
115	8	3	1	20	10	40	2.0478	0.222581	0.806580066681	4.02398300171	3	1	-18216.668611	True	10
150	2	0	2	0	0	35	-0.000465386	0.506146	1.2665810585	4.11212396622	2	1	-19797.29191	True	0
153	7	3	2	18	10	40	15.7286	0.00501938	1.54928207397	2.37918710709	3	1	-20179.277569	True	10
176	2	2	2	7	4	37	1.31264	0.216639	0.534813165665	3.48327493668	4	1	-17171.507027	True	4
196	10	3	2	16	10	40	7.89382	0.0529969	0.880786180496	4.11597204208	4	1	-17983.080059	True	10
204	4	1	3	22	10	40	1.58758	0.232849	1.88433694839	4.14533805847	5	1	-15132.20812	True	10
243	2	1	2	3	2	36	0.358155	0.339266	0.408722877502	4.05920910835	3	1	-16821.023555	True	2
282	6	0	2	4	6	38	-1.29894e-08	0.500016	1.07295489311	3.33096718788	3	1	-13647.747635	True	6
329	8	0	2	7	8	39	24.064	0.00117077	1.13659787178	4.29751896858	3	1	-17709.605841	True	8
345	13	2	3	13	10	40	5.74772	0.0635011	0.451987028122	4.37242102623	5	1	-19762.158841	True	10
373	3	2	2	20	8	39	1.16986	0.227501	0.434233903885	3.73358201981	3	1	-14892.687562	True	8
378	3	2	2	9	4	37	1.46801	0.287051	2.00806188583	3.88091802597	3	1	-20556.954563	True	4
407	4	3	3	15	6	38	0.766698	0.27325	0.398674964905	3.57640695572	4	1	-15982.162661	True	6
469	5	4	1	21	14	42	4.37735	0.156224	0.799515962601	3.33872413635	5	1	-13363.63754	True	14
471	7	3	2	18	10	40	2.82506	0.338929	1.32976198196	3.42557096481	4	1	-15057.737312	True	10
473	9	1	3	6	6	38	11.7923	0.0214031	1.61745810509	4.25983786583	4	1	-19292.245899	True	6
482	6	4	2	21	10	40	5.18395	0.093965	0.434771060944	3.7784538269	5	1	-16314.554188	True	10
492	9	2	3	12	8	39	5.24776	0.123156	2.00904297829	4.32918596268	3	1	-18638.377729	True	8
499	9	2	3	12	8	39	2.52712	0.276132	0.405157804489	3.98253798485	3	1	-18262.851942	True	8
528	1	0	1	0	0	35	0.02709	0.453804	1.45251321793	4.30280804634	2	1	-19612.070791	True	0
560	7	2	3	27	12	41	1.02147	0.257009	1.18275403976	2.73604488373	4	1	-11510.613452	True	12
592	7	3	2	16	8	39	1.38677	0.238585	1.26702904701	4.40050411224	5	1	-18144.752934	True	8
596	6	3	2	14	8	39	2.10704	0.166393	2.35261201859	4.14322280884	5	1	-17984.74599	True	8
598	7	2	1	15	8	39	3.20799	0.144343	0.771682977676	3.23809909821	3	1	-18951.719106	True	8
602	6	4	2	21	10	40	1.25763	0.223516	1.62696790695	3.89991402626	4	1	-17127.131209	True	10
643	9	3	3	19	12	41	10.7323	0.00910873	1.63810920715	4.00169205666	4	1	-17814.928344	True	12
668	2	5	2	25	10	40	1.44973e-09	0.499997	0.480645895004	3.7249610424	2	1	-15355.19632	True	10
695	9	1	2	7	10	40	81.4373	1.29997e-08	0.519546985626	3.30947899818	2	1	-20330.986852	True	10
703	6	4	2	22	10	40	1.8819	0.201755	1.45000100136	4.1368432045	4	1	-17743.447517	True	10
717	2	0	1	1	0	35	2.83175	0.203912	0.803102970123	4.29618406296	2	1	-22368.785071	True	0
720	10	3	2	11	8	39	3.23165	0.103446	1.31721901894	4.86308693886	4	1	-19380.413938	True	8
755	6	4	2	21	10	40	0.492711	0.411958	1.4956138134	3.41590309143	4	1	-16353.900614	True	10
799	5	0	4	11	8	39	2.50158	0.136841	0.431091070175	4.19141507149	6	1	-18429.178447	True	8
822	7	2	2	11	8	39	2.53426	0.148728	0.849539995193	4.26547694206	4	1	-18272.079713	True	8
849	1	1	1	3	4	37	2.03831	0.183704	0.78467798233	4.17241096497	3	1	-19631.645558	True	4
895	11	2	2	12	10	40	6.07034	0.052085	1.21111702919	4.17115902901	6	1	-19221.752073	True	10
910	2	3	2	12	6	38	0.434271	0.34474	1.13806891441	4.04835987091	3	1	-17278.125151	True	6
913	6	2	1	11	12	41	6.10133	0.05615	1.97543287277	4.12787008286	4	1	-16774.399359	True	12
918	7	1	3	23	10	40	1.60174	0.200213	0.470499038696	4.17957496643	2	1	-15285.921584	True	10
972	6	2	1	11	12	41	7.35753	0.0526222	1.47060394287	3.88733720779	4	1	-17581.821341	True	12
973	6	4	2	21	10	40	0.321103	0.346908	0.508605003357	4.0879919529	5	1	-18678.762523	True	10
984	7	3	2	18	10	40	2.04096	0.178948	0.415387868881	3.8384270668	2	1	-18794.903702	True	10
1	7	1	2	16	8	37	1.77383	0.186193	3.39713692665	3.4696199894	5	1	-13324.673667	True	8
18	8	2	2	12	8	37	5.11648	0.0842219	0.824125051498	3.52217006683	3	1	-16754.08823	True	8
23	10	2	1	12	10	38	4.16496	0.136795	1.12768721581	3.76398992538	4	1	-18180.357353	True	10
28	6	2	1	11	8	37	1.57773	0.194272	0.453002929688	3.76346302032	3	1	-15236.046985	True	8
43	6	2	1	11	8	37	1.72445	0.248125	1.27313804626	3.69341492653	3	1	-17405.595313	True	8
45	5	4	1	21	10	38	3.19216	0.110394	0.447249889374	4.08815002441	4	1	-18726.784594	True	10
67	6	2	1	11	8	37	1.75925	0.231874	0.44510102272	3.74100112915	4	1	-16002.599941	True	8
76	8	3	2	16	8	37	0.83627	0.26384	0.957649946213	1.75529003143	5	1	-19112.093041	True	8
83	5	1	1	4	4	35	3.50604	0.0987717	1.06653404236	4.2372469902	3	1	-18315.290919	True	4
93	6	3	1	18	10	38	0.414484	0.326232	0.408017158508	3.71668481827	4	1	-17483.100621	True	10
95	5	3	1	15	8	37	0.0851177	0.417761	2.07585716248	3.45235490799	5	1	-16129.856607	True	8
113	9	1	2	7	6	36	2.55854	0.132492	2.18112421036	3.50224113464	5	1	-16932.519449	True	6
123	5	4	1	21	10	38	9.78616e-10	0.499998	1.45470118523	3.32587409019	4	1	-13206.481212	True	10
124	7	3	2	15	8	37	0.525623	0.306855	0.789014101028	3.33399295807	4	1	-16536.101894	True	8
135	6	4	1	26	12	39	2.5934	0.131218	1.16791892052	3.057502985	4	1	-16503.277709	True	12
141	5	4	1	21	10	38	0.176166	0.419663	1.52460193634	3.81989908218	5	1	-15957.504308	True	10
154	1	1	1	3	2	34	0.509005	0.315765	1.17394590378	3.79623413086	2	1	-16613.860064	True	2
156	1	0	1	0	0	33	2.76226	0.164264	0.797885894775	3.42353796959	1	1	-20486.326738	True	0
164	7	2	1	12	8	37	0.141063	0.440044	1.2991900444	3.8490960598	4	1	-18495.928689	True	8
172	5	3	1	14	8	37	-5.48864e-05	0.502079	0.624936819077	3.59649205208	4	1	-16956.28948	True	8
198	6	3	1	18	10	38	0.904722	0.253859	1.40826201439	4.341547966	3	1	-16751.985824	True	10
202	5	2	1	8	6	36	1.69581	0.192557	1.29815816879	4.16770410538	4	1	-18531.092347	True	6
207	5	4	1	21	10	38	3.27339	0.153098	0.881581068039	3.75163388252	5	1	-18028.509153	True	10
232	5	4	1	21	10	38	0.016728	0.463665	2.08677196503	3.34892296791	4	1	-14509.216869	True	10
244	9	1	2	7	8	37	44.6535	1.9948e-05	1.52602791786	3.9291369915	3	1	-16906.730565	True	8
251	10	1	2	8	10	38	50.5078	2.57176e-06	1.10700488091	3.23602795601	4	1	-17872.885168	True	10
271	6	0	4	18	12	39	0.896094	0.257892	1.21425294876	3.37444901466	3	1	-14313.280136	True	12
276	3	0	2	1	0	33	1.3526	0.253081	0.398256778717	3.72676205635	1	1	-15492.080116	True	0
286	6	3	1	18	10	38	7.27073	0.0386601	2.55464100838	3.36159706116	4	1	-15128.762215	True	10
292	1	0	1	0	0	33	3.11737	0.134517	0.469941139221	3.47009301186	2	1	-17917.397257	True	0
296	6	3	1	18	10	38	4.36485	0.0853767	1.20150113106	3.72453093529	3	1	-15941.105236	True	10
308	5	2	1	8	6	36	2.81779	0.124747	1.26818394661	3.85753703117	4	1	-17494.100585	True	6
316	10	2	1	12	10	38	5.54552	0.0660007	0.926232099533	3.77462506294	4	1	-16010.241556	True	10
330	2	0	1	1	0	33	4.04454	0.117566	2.10205984116	3.81846785545	3	1	-18797.158689	True	0
340	7	1	2	5	4	35	1.75046	0.185231	0.800850152969	3.27233409882	4	1	-14281.73636	True	4
352	9	3	1	15	10	38	0.212822	0.378892	2.74905991554	2.74591088295	5	1	-11579.502952	True	10
358	9	3	1	16	10	38	4.87952	0.0702732	1.10016489029	3.30079293251	4	1	-16279.944344	True	10
359	6	2	1	11	8	37	10.9563	0.0213097	1.04870200157	3.51973199844	4	1	-18071.272339	True	8
360	6	3	1	18	10	38	2.56007	0.141704	0.452278852463	3.74991989136	4	1	-18209.943897	True	10
369	5	4	1	22	10	38	1.75191	0.172851	0.865659952164	3.78341197968	3	1	-18575.077109	True	10
388	1	0	1	0	0	33	0.394692	0.403682	1.21484804153	3.87152004242	3	1	-17237.665937	True	0
391	6	1	1	5	6	36	2.52957	0.135583	1.1187441349	3.33392190933	3	1	-17044.213399	True	6
392	8	3	2	19	10	38	3.13989	0.151953	1.41465401649	4.04589986801	4	1	-16873.904328	True	10
413	10	2	1	12	10	38	8.51388	0.025365	2.19333577156	3.67430281639	5	1	-17137.75815	True	10
422	7	2	2	9	6	36	3.56279	0.0949351	0.43789100647	2.37874889374	4	1	-17716.200819	True	6
434	8	3	2	19	10	38	1.99593	0.137546	1.2172498703	2.23229503632	3	1	-18163.295035	True	10
462	9	3	3	19	8	37	4.01601	0.078893	0.646372079849	3.54510402679	3	1	-18124.006294	True	8
464	6	1	1	5	6	36	2.59854	0.146375	0.827867984772	1.79020881653	3	1	-19915.46697	True	6
465	6	1	1	5	6	36	2.51746	0.238092	1.10318303108	4.62822389603	3	1	-18716.515465	True	6
466	6	3	1	18	10	38	2.86428	0.123902	1.41011404991	4.27930116653	4	1	-16836.292394	True	10
497	6	1	1	5	6	36	4.54169	0.0768945	1.55948901176	3.76980400085	4	1	-17097.742465	True	6
498	6	3	1	18	10	38	2.78765	0.192608	1.40661382675	3.07330989838	3	1	-15743.919273	True	10
507	1	0	1	0	0	33	3.20168	0.097757	1.75157094002	3.78701090813	2	1	-18918.128951	True	0
510	9	2	2	13	6	36	0.129024	0.402762	1.15817499161	3.10060715675	4	1	-15258.542925	True	6
526	5	4	1	21	10	38	0.778535	0.319407	1.42310094833	4.48599696159	4	1	-18881.684037	True	10
536	5	4	1	21	10	38	1.58007	0.213656	0.437272071838	3.60425615311	4	1	-16171.150457	True	10
543	6	1	1	5	6	36	1.3328	0.244713	1.28925800323	3.61770510674	3	1	-13745.324328	True	6
549	6	2	1	11	8	37	4.10762	0.0881165	0.441210985184	3.62520098686	4	1	-17820.096551	True	8
