tree	PolySolver_dlc	PolySolver_nad	PolySolver_dup	PolySolver_lost	PolySolver_rf	PolySolver_maxrf	PolySolver_dinl	PolySolver_p-val	PolySolver_time	ML_time	total_polytomy	polysolver_nsol	best_sol_aLRT	is_bestrf	best_rf
324	10	1	4	25	12	41	8.9936	0.0578363	0.469639062881	3.4028980732	3	1	-15559.738528	True	12
356	11	3	4	20	10	40	6.44939	0.0682622	2.10906195641	3.97437787056	5	1	-15439.722854	True	10
376	8	0	4	20	10	40	3.68908	0.0980597	2.45096302032	4.33011817932	3	1	-18977.574395	True	10
383	2	5	2	25	10	40	2.54732	0.15421	0.91010594368	4.00821423531	3	1	-19213.468584	True	10
399	8	4	3	22	12	41	2.95524	0.118884	1.08697891235	4.56402182579	4	2	-19632.773486	True	12
413	10	3	4	19	8	39	0.388421	0.329758	1.49262595177	4.10693287849	3	1	-17318.690477	True	8
417	2	0	2	0	2	36	2.06555	0.242702	1.50026297569	4.50945305824	3	1	-20926.657802	True	2
454	7	2	2	11	8	39	1.65343	0.286535	1.22090697289	3.49722290039	3	1	-15343.544931	True	8
492	8	2	1	13	10	40	5.01185	0.162801	1.72048282623	4.01517796516	4	1	-18506.597135	True	10
508	7	1	2	5	6	38	1.13216	0.298696	6.36647987366	4.4424200058	5	1	-18871.022746	True	6
512	10	3	5	19	10	40	5.73423	0.06338	1.06146192551	4.09880495071	5	1	-17293.634924	True	10
571	6	0	4	2	0	35	2.37412	0.201942	2.59565901756	2.53329491615	2	1	-21961.146291	True	0
613	2	1	2	3	2	36	0.212714	0.37343	0.440693855286	4.13823699951	4	1	-17472.653224	True	2
660	6	1	2	4	4	37	3.98545	0.0972731	0.845592975616	3.17349791527	4	1	-13353.639119	True	4
705	2	0	2	0	0	35	0.995565	0.422293	0.428524017334	3.85074996948	4	1	-20016.756097	True	0
716	7	3	2	18	10	40	7.7367	0.0288476	1.91438388824	4.07935786247	4	1	-18780.258395	True	10
756	7	0	2	5	0	35	0.14355	0.395443	1.52601599693	4.04033780098	4	1	-17245.691207	True	0
799	10	1	4	6	6	38	4.10049	0.0872272	0.418804883957	3.98253703117	5	1	-17820.261457	True	6
808	9	2	3	12	10	40	4.84416	0.0663963	0.426753997803	4.20021510124	3	1	-20056.398774	True	10
862	6	0	3	19	12	41	13.7658	0.00974655	1.98355197906	3.70897197723	3	1	-15576.495606	True	12
893	9	1	2	7	6	38	5.56118	0.0586111	2.05006694794	4.48437380791	3	1	-17557.2859	True	6
909	6	2	1	11	8	39	3.33713	0.102039	1.30030202866	3.72971701622	5	1	-17843.49874	True	8
998	2	0	2	0	0	35	1.80545	0.371464	2.15392994881	5.09381318092	2	1	-19343.727481	True	0
6	3	0	2	1	0	33	1.75738	0.188621	2.41350388527	3.89456987381	2	1	-17937.452915	True	0
48	7	1	1	6	10	38	1.27849	0.396078	1.12136793137	2.70951390266	4	1	-17601.774221	True	10
68	14	2	5	16	12	39	190.329	1.40693e-18	0.45086812973	3.73939108849	3	1	-18061.897617	True	12
95	8	3	2	17	8	37	1.34209	0.211201	1.0832130909	2.78630018234	3	1	-18157.578823	True	8
109	11	3	3	21	8	37	0.843258	0.258309	1.14410281181	2.96405005455	4	1	-12056.055976	True	8
121	3	0	2	1	0	33	0.656966	0.289865	0.393045902252	3.50033187866	3	1	-16824.103841	True	0
157	5	4	1	21	10	38	1.6003	0.187792	1.5659198761	3.61240410805	4	1	-17786.259384	True	10
174	6	3	1	18	10	38	2.7472	0.147627	2.65564990044	3.87374997139	4	1	-17132.315203	True	10
175	8	2	2	12	8	37	4.21102	0.0922049	3.36832714081	3.63312387466	3	1	-14538.681388	True	8
181	3	0	2	1	0	33	-7.8515e-06	0.500826	0.737300872803	3.75865793228	3	1	-17104.278619	True	0
207	9	4	3	23	10	38	2.53659	0.148739	1.8867688179	3.96918511391	4	1	-17046.666622	True	10
216	8	3	2	19	10	38	6.69792	0.068276	4.92574715614	4.79870986938	3	1	-15979.589895	True	10
217	3	0	2	1	2	34	1.01034	0.38817	0.392024993896	3.87487792969	3	1	-16418.521668	True	2
229	3	0	2	1	0	33	1.00407	0.26956	1.70238804817	3.86809396744	2	1	-18286.472633	True	0
234	6	1	1	5	6	36	2.46178	0.129195	1.88659620285	9.26998090744	3	1	-19593.577528	True	6
236	7	4	2	22	10	38	0.0738921	0.425301	1.40159606934	3.54650306702	3	1	-15489.604023	True	10
250	5	0	1	5	2	34	-5.0477e-08	0.500044	0.433147907257	3.67608094215	5	1	-17590.357607	True	2
266	1	0	1	0	0	33	-0.000175966	0.503861	5.00157308578	4.09575295448	3	1	-19233.013773	True	0
275	6	1	1	5	6	36	3.27334	0.113518	2.15604496002	3.87979602814	3	1	-15447.753338	True	6
311	7	3	2	16	8	37	11.9587	0.0196804	2.69365906715	3.7449889183	4	1	-14924.845779	True	8
352	8	2	3	10	6	36	1.24273	0.284311	0.872339963913	1.90379118919	3	1	-17282.552519	True	6
353	8	1	2	6	6	36	6.87567	0.0410753	0.872447967529	3.90999794006	3	1	-16378.102285	True	6
393	8	1	2	6	6	36	1.93054	0.180105	1.2587761879	3.23097109795	3	1	-13775.39597	True	6
400	4	3	2	14	6	36	1.54018	0.201126	0.395030975342	2.76284193993	3	1	-12841.89212	True	6
403	6	3	1	18	10	38	2.2623	0.141132	0.990186929703	3.40791988373	3	1	-17120.287752	True	10
404	10	1	3	7	6	36	2.0626	0.172213	2.81913781166	3.41033005714	4	1	-15993.314873	True	6
418	6	2	1	11	8	37	2.61646	0.147144	2.63082003593	3.84612011909	3	1	-16767.387677	True	8
429	5	4	1	21	10	38	0.996625	0.337364	3.1446249485	3.50331091881	4	1	-18709.910202	True	10
437	10	2	3	13	10	38	0.82411	0.273367	0.40922498703	3.2359828949	3	1	-18835.410328	True	10
466	3	0	1	2	2	34	3.73289	0.121882	1.37618803978	4.42686510086	3	1	-17701.244867	True	2
502	12	3	4	21	14	40	5.47604	0.09169	1.17883992195	4.365847826	3	1	-17976.473939	True	14
515	12	5	2	26	12	39	0.585951	0.308306	0.495020866394	3.8653190136	4	1	-19212.812703	True	12
520	5	4	1	21	10	38	2.15829	0.149912	0.695319890976	2.39518499374	6	1	-19803.724553	True	10
524	5	1	3	5	2	34	-1.67238e-08	0.500078	0.84902715683	3.78166985512	3	1	-16530.36992	True	2
541	7	4	2	22	10	38	0.697274	0.280725	1.70296406746	3.58240604401	4	1	-17319.49182	True	10
554	11	3	2	20	10	38	3.43301	0.125232	1.87429094315	4.26187491417	4	1	-17670.445205	True	10
564	6	4	4	23	8	37	-1.213e-05	0.500767	1.6743748188	4.21985602379	3	1	-17015.768441	True	8
572	1	2	1	7	4	35	1.6469	0.306996	1.18543887138	1.22083187103	4	1	-18266.31545	True	4
595	3	0	2	1	0	33	5.43083	0.109167	3.16215610504	3.75096082687	2	1	-19810.757938	True	0
612	8	3	2	28	12	39	6.08706	0.0608195	3.1282980442	3.22778511047	4	1	-16010.260254	True	12
614	5	0	3	2	0	33	0.403611	0.414878	0.37019109726	3.91910386086	2	1	-15446.135395	True	0
634	12	1	4	8	6	36	8.24121	0.0331778	1.36370992661	3.80472207069	3	1	-16960.144486	True	6
641	1	0	1	0	0	33	1.62655	0.192587	1.75047707558	4.44151186943	3	1	-15897.645565	True	0
677	8	1	2	6	6	36	5.65123	0.110508	1.67465400696	3.68220901489	3	1	-17765.757723	True	6
679	8	1	2	18	8	37	3.50748	0.108793	1.04199409485	3.5151219368	4	1	-16751.019734	True	8
695	7	4	2	22	10	38	0.796608	0.342351	0.454319953918	3.47973489761	4	1	-14989.012723	True	10
698	8	4	3	23	10	38	-2.10521e-05	0.501311	0.473875999451	3.56697297096	4	1	-14603.728566	True	10
728	8	2	3	10	6	36	1.27989	0.185514	2.39802598953	4.2396979332	2	1	-17657.832696	True	6
735	8	2	2	12	8	37	4.12187	0.103938	2.52506613731	1.80015492439	3	1	-18991.466104	True	8
737	3	0	2	1	0	33	2.71773	0.0871887	0.403645992279	3.71620798111	2	2	-16732.345486	True	0
747	6	2	1	11	8	37	5.65727	0.0452736	0.514514923096	3.58097314835	3	1	-16543.763131	True	8
775	6	3	1	18	10	38	5.64933	0.063374	0.529790878296	3.44842195511	3	1	-19449.114295	True	10
777	1	0	1	0	0	33	-0.218515	0.535364	1.16570997238	6.26034092903	4	1	-18646.999629	True	0
778	11	2	2	15	8	37	3.28983	0.103098	1.16139698029	2.58349204063	4	1	-19882.579439	True	8
815	6	4	1	22	14	40	8.45203	0.0466295	1.60394501686	3.86596393585	4	1	-15447.515505	True	14
816	8	3	2	19	10	38	0.29601	0.348987	1.01754617691	3.81825995445	4	1	-18425.132549	True	10
822	6	0	6	14	10	38	7.88633	0.0683698	0.771207809448	3.37536811829	4	1	-13805.004271	True	10
828	6	2	1	11	8	37	3.46837	0.102826	0.857134103775	3.56094503403	3	1	-14911.876657	True	8
855	10	1	2	8	10	38	39.1119	8.04976e-06	1.14292097092	3.66437315941	3	1	-19768.246708	True	10
858	6	2	1	11	8	37	9.22116	0.0284967	2.34767198563	3.56654810905	4	1	-15294.493823	True	8
866	1	0	1	0	0	33	1.57408	0.194142	2.65481305122	4.53283500671	2	1	-16527.384112	True	0
874	7	2	2	11	6	36	6.9219	0.0370736	0.438838005066	3.69308400154	3	1	-19427.0933	True	6
876	8	3	2	19	10	38	2.22986	0.189325	0.455855131149	3.42077517509	3	1	-15800.730207	True	10
883	11	3	3	23	16	41	1.85721	0.223319	0.444216012955	3.01251316071	6	1	-11488.275441	True	16
925	1	0	1	0	2	34	3.42739	0.169988	1.34295606613	3.75098085403	2	1	-17760.154339	True	2
928	6	3	1	18	10	38	0.455645	0.324907	2.27948689461	3.63624596596	4	1	-17332.20168	True	10
932	11	1	2	13	8	37	1.9533	0.188126	1.8834168911	3.9356880188	3	1	-16630.789262	True	8
948	11	0	5	7	4	35	1.15966	0.229679	1.82552695274	4.10053706169	4	1	-17050.125045	True	4
953	5	2	1	9	6	36	0.878499	0.258346	1.6868121624	3.93466305733	4	1	-16759.155004	True	6
956	8	1	1	7	10	38	27.3731	0.000485635	1.71452999115	4.18950605392	3	1	-18315.10037	True	10
969	3	2	2	8	4	35	1.19237	0.369803	1.62749814987	3.64663791656	3	1	-15157.371767	True	4
975	11	3	2	16	10	38	2.46865	0.148322	0.436694860458	3.06459403038	5	1	-15190.142788	True	10
997	6	3	1	18	10	38	6.66703	0.0507746	0.470355987549	3.54878997803	3	1	-17898.654055	True	10
4	7	3	1	19	8	35	0.162858	0.391325	1.51973009109	3.7846391201	5	1	-15957.65857	True	8
17	5	2	0	11	8	35	5.24038	0.127277	2.34808301926	3.45482683182	3	1	-15334.859424	True	8
34	5	1	0	5	6	34	3.71485	0.149461	2.03520894051	3.15006995201	3	1	-16549.259282	True	6
65	5	3	0	18	10	36	0.959695	0.254955	1.12801194191	3.53251981735	4	1	-15767.759552	True	10
75	5	3	0	18	10	36	6.85097	0.0395492	1.29311299324	3.47005200386	3	1	-16481.841593	True	10
124	7	3	1	16	8	35	0.681811	0.278088	1.70438504219	3.37530708313	4	1	-16685.502286	True	8
126	4	2	0	8	6	34	3.45281	0.111474	0.959532022476	3.86420917511	4	1	-17618.147689	True	6
134	9	2	0	12	10	36	3.77984	0.0774033	2.26150584221	3.50268602371	4	1	-17511.620196	True	10
144	5	2	0	11	8	35	4.14366	0.121622	0.900650024414	4.95304203033	5	1	-17245.231914	True	8
151	7	3	1	19	8	35	0.761296	0.272702	1.05968213081	3.38832998276	4	1	-16195.537803	True	8
165	4	0	2	2	0	31	1.13395	0.281225	2.15141582489	3.11443305016	3	1	-15114.335932	True	0
176	10	3	3	20	8	35	1.12864	0.352079	0.777811050415	3.12778496742	3	1	-13907.237607	True	8
180	7	1	1	9	8	35	2.14482	0.153534	0.445044994354	3.26355004311	4	1	-16413.460039	True	8
193	8	4	2	23	12	37	25.8593	0.00214082	1.21835207939	3.31570887566	4	1	-17495.184366	True	12
201	9	2	2	13	6	34	0.519195	0.424068	0.804533958435	2.64114999771	2	1	-12340.105777	True	6
204	8	1	2	6	4	33	2.26255	0.174225	0.419709920883	3.42257714272	4	1	-16762.626522	True	4
211	10	3	3	20	10	36	0.960653	0.350649	0.545686006546	3.69531917572	4	1	-15668.022131	True	10
222	9	3	2	20	10	36	0.663266	0.291351	3.34747195244	3.56194806099	3	1	-16595.305155	True	10
230	4	3	0	15	8	35	0.284465	0.352221	1.67438983917	3.52530813217	3	1	-16598.866832	True	8
262	7	1	1	6	6	34	6.70595	0.0724247	1.28591394424	3.57076406479	4	1	-16086.721427	True	6
265	5	3	0	18	10	36	2.26855	0.244351	1.71597599983	3.98275494576	4	1	-17765.471345	True	10
270	7	3	1	19	12	37	18.5482	0.00307382	3.26235413551	3.61875319481	3	1	-16384.723825	True	12
271	2	3	1	13	6	34	0.0347598	0.448746	1.0714609623	3.31809711456	3	1	-17100.401558	True	6
279	8	4	2	23	10	36	0.562952	0.304853	1.72039198875	2.91792988777	4	1	-13143.399182	True	10
284	8	2	2	11	6	34	2.2644	0.157423	2.0945379734	3.34843397141	3	1	-13576.829536	True	6
285	6	0	3	4	6	34	24.973	0.000759008	0.561125993729	3.01870512962	4	1	-14784.01437	True	6
297	6	2	3	11	4	33	0.161666	0.466117	0.45906496048	3.21105909348	3	1	-14012.403602	True	4
301	6	4	1	23	10	36	0.307684	0.353429	1.50063800812	3.69967293739	3	1	-16386.753451	True	10
325	4	4	0	21	10	36	0.257418	0.360474	1.64123797417	3.72386002541	5	1	-17590.93527	True	10
338	5	3	0	18	10	36	6.42804	0.0447972	2.90124797821	2.98629617691	3	1	-17240.765491	True	10
340	7	1	1	6	6	34	2.74359	0.142418	0.505278110504	3.52751994133	4	1	-16325.67864	True	6
358	12	2	2	13	8	35	3.8507	0.145891	1.35462713242	3.05133914948	4	1	-18318.12965	True	8
361	11	0	4	18	10	36	0.90284	0.350901	1.72276687622	3.1775329113	4	1	-13312.895113	True	10
374	6	2	1	9	6	34	0.875439	0.266471	0.463535070419	2.75528907776	4	1	-11575.989226	True	6
392	7	1	1	6	6	34	0.696893	0.334689	0.904871940613	3.26208996773	3	1	-18277.526051	True	6
409	6	3	1	17	8	35	3.10551	0.115348	2.9879899025	3.35696792603	5	1	-17542.70303	True	8
420	5	3	0	18	10	36	0.239748	0.366749	3.23024892807	2.44894981384	3	1	-17025.071812	True	10
428	7	3	1	19	8	35	3.71043	0.106011	1.98551011086	1.98308491707	3	1	-17738.049356	True	8
431	8	3	2	19	10	36	0.62613	0.39476	1.55457496643	4.10216093063	3	1	-16317.659354	True	10
443	7	3	1	19	10	36	0.0460897	0.491658	1.28213000298	3.9358959198	3	1	-15426.644874	True	10
445	8	1	2	17	10	36	1.93476	0.16856	2.54864907265	3.23350691795	5	1	-14574.152307	True	10
460	2	0	1	1	0	31	2.12773	0.188271	0.367188930511	1.27792596817	2	1	-17335.225918	True	0
474	2	0	1	1	0	31	0.493025	0.313241	2.12999200821	3.70360398293	4	1	-15013.294231	True	0
485	6	2	1	9	6	34	3.74866	0.0948998	1.32263112068	3.33076381683	4	1	-16036.497352	True	6
517	7	1	1	6	6	34	0.739899	0.331926	0.76459813118	3.56732702255	5	1	-14992.896543	True	6
530	5	3	0	18	10	36	1.76842	0.265665	0.470358848572	3.66198587418	3	1	-17317.23838	True	10
547	7	2	1	12	8	35	1.20112	0.225658	0.417994976044	3.56161499023	4	1	-15722.411588	True	8
556	7	1	1	6	6	34	1.47769	0.204401	0.906008005142	1.31708502769	3	1	-17207.266184	True	6
568	7	3	1	19	10	36	0.0617163	0.48704	0.585103034973	3.39867305756	3	1	-16390.971848	True	10
607	7	1	1	6	6	34	2.2341	0.153577	0.422503948212	3.25114417076	3	1	-15967.502495	True	6
622	7	4	1	23	10	36	0.691368	0.381078	2.11140608788	2.9671061039	4	1	-14238.987783	True	10
652	10	3	3	17	8	35	1.74725	0.181849	1.18834781647	3.32634592056	4	1	-16768.588894	True	8
672	7	3	1	19	10	36	5.31071	0.0864365	1.59628891945	3.72375798225	3	1	-18127.376939	True	10
690	4	4	0	21	10	36	1.99458	0.165157	1.54195094109	3.12129592896	5	1	-17904.300256	True	10
692	2	0	1	1	0	31	3.68426	0.119358	1.79549217224	2.55836200714	3	1	-18753.876284	True	0
729	7	3	1	19	10	36	1.57065	0.300099	1.67374992371	4.33343601227	4	1	-15361.712239	True	10
739	9	1	1	12	8	35	0.87241	0.323635	0.406252861023	2.94934916496	3	1	-14958.011408	True	8
751	8	1	1	7	6	34	2.54811	0.153659	1.55780315399	3.16099286079	3	1	-13628.286368	True	6
752	8	0	3	11	6	34	4.21095	0.111957	0.402504920959	3.38396191597	4	1	-15050.43699	True	6
760	6	2	1	9	6	34	3.80124	0.114615	1.5829501152	3.48011684418	4	1	-15123.366078	True	6
761	9	2	2	13	8	35	1.95314	0.173394	0.987421035767	2.99159908295	3	1	-13946.355508	True	8
770	0	0	0	0	0	31	2.64339	0.136755	2.52798891068	4.29634284973	4	1	-16025.303747	True	0
807	2	0	1	1	0	31	0.910461	0.255257	1.17897987366	4.10429215431	2	1	-17262.027036	True	0
827	8	4	2	23	10	36	-1.65674e-05	0.501124	1.07094097137	3.482462883	5	1	-16081.161769	True	10
838	3	2	2	10	4	33	0.641642	0.348021	1.31218910217	3.12576198578	2	1	-13765.491509	True	4
839	8	3	0	16	10	36	4.05552	0.103461	1.28393816948	2.90832304955	4	1	-14518.104708	True	10
842	11	2	1	13	10	36	3.00519	0.250734	1.48434305191	3.52971410751	4	1	-17485.340893	True	10
850	6	3	1	15	8	35	1.50273	0.200896	0.403115034103	3.23128414154	4	1	-15434.951286	True	8
865	8	2	1	14	10	36	165.068	1.11815e-14	0.975670099258	3.37331104279	4	1	-16886.323796	True	10
907	7	2	1	12	8	35	6.33588	0.0398765	0.390161991119	3.47196507454	3	1	-15132.172055	True	8
913	7	1	1	6	6	34	1.40335	0.294787	1.26181101799	3.24745988846	3	1	-16048.962096	True	6
914	7	1	0	7	10	36	84.9215	8.46317e-09	2.05334711075	2.05688810349	3	1	-17941.384845	True	10
931	4	4	2	23	12	37	1.96986	0.243116	1.41441321373	1.59697794914	3	1	-17065.715168	True	12
936	6	1	1	5	4	33	2.52943	0.201303	1.53059720993	3.28609895706	3	1	-12725.475213	True	4
959	7	1	2	10	6	34	3.3606e-05	0.4653	1.04223179817	2.67612910271	3	1	-11534.364437	True	6
970	2	0	1	1	0	31	0.0383503	0.447224	2.03592205048	1.37680196762	2	1	-17284.829308	True	0
981	8	4	2	24	10	36	1.52923	0.206354	0.806737184525	1.69933605194	3	1	-17857.256853	True	10
988	2	0	1	1	0	31	-1.45385e-07	0.500101	1.79073095322	3.35531687737	2	1	-12189.690647	True	0
24	6	3	0	19	8	33	4.71812	0.0737434	0.801333904266	3.28902006149	4	1	-16531.642111	True	8
29	10	2	0	13	10	34	0.732187	0.282214	0.502327919006	3.00155305862	4	1	-15995.870985	True	10
54	8	3	1	20	10	34	3.55883	0.0979498	0.880823850632	3.22409105301	3	1	-16233.598132	True	10
66	6	3	0	19	10	34	4.08906	0.0795789	0.420563936234	3.21877622604	3	1	-16558.739315	True	10
71	12	2	1	14	12	35	5.95459	0.0647355	3.5366590023	2.74549102783	5	1	-13266.938597	True	12
78	5	4	0	22	10	34	4.72649	0.0669414	1.57967591286	3.62740302086	4	1	-14636.070182	True	10
86	9	3	2	20	8	33	1.0273	0.256301	0.467210054398	3.31068086624	4	1	-16248.670941	True	8
89	5	3	2	15	6	32	0.228674	0.383826	2.15141820908	3.49090695381	4	1	-11738.568186	True	6
92	7	1	2	8	2	30	1.01909	0.259071	0.626342058182	2.86701107025	2	1	-13889.443901	True	2
103	8	3	2	19	8	33	5.70475	0.155866	2.18349599838	3.49032902718	3	1	-15649.3124	True	8
106	3	0	1	2	0	29	0.33105	0.38717	4.67788696289	3.29255104065	2	1	-15782.66312	True	0
107	9	2	2	13	6	32	0.294046	0.355105	0.384715080261	3.39848804474	3	1	-16583.715991	True	6
111	3	0	2	1	0	29	2.69573	0.200087	1.55446982384	3.52952599525	3	1	-15087.959918	True	0
112	6	3	0	19	10	34	5.53559	0.0641372	1.73957204819	3.09118318558	3	1	-12449.361929	True	10
128	9	1	2	7	4	31	-1.38237e-05	0.501229	1.11313700676	3.08561778069	3	1	-12719.882758	True	4
155	1	0	0	1	0	29	1.46378	0.210755	1.17122721672	3.20059490204	3	1	-16380.350119	True	0
187	10	2	2	14	6	32	1.65674	0.283583	0.735233068466	3.08488512039	4	1	-12631.866391	True	6
191	9	2	1	14	6	32	2.63527	0.131703	1.00348877907	3.32745599747	4	1	-14535.441882	True	6
205	8	2	2	11	6	32	2.93363	0.132741	1.30371713638	2.86778998375	4	1	-14143.717619	True	6
215	5	1	3	5	2	30	0.860203	0.372805	1.13913202286	2.82418203354	4	1	-16106.824103	True	2
231	7	3	2	19	8	33	0.548306	0.337861	0.787197113037	2.99818706512	4	1	-16072.998804	True	8
254	8	2	1	13	8	33	7.52346	0.0531769	1.31821417809	3.49297881126	3	1	-16043.136064	True	8
259	9	3	2	20	8	33	0.0649685	0.426926	1.00552201271	2.93114805222	2	1	-15289.744611	True	8
313	8	3	1	20	10	34	2.09485	0.160568	0.453202009201	2.11233305931	3	1	-16081.752789	True	10
339	5	2	0	9	6	32	0.990817	0.24957	1.03271007538	1.31834602356	5	1	-15625.325194	True	6
342	8	3	1	20	10	34	3.27018	0.11314	1.48749709129	3.29679703712	3	1	-15237.519343	True	10
359	6	3	0	19	10	34	11.404	0.0126253	1.44941878319	3.73912000656	3	1	-15939.378379	True	10
366	6	3	0	19	10	34	1.97554	0.199064	0.477793216705	3.40337610245	3	1	-15824.65316	True	10
372	10	1	1	9	12	35	65.3689	2.73649e-07	0.985633134842	3.02212405205	3	1	-15810.059642	True	12
389	6	1	0	6	6	32	1.93184	0.197973	1.21689891815	3.36333584785	3	1	-17035.64524	True	6
411	8	2	1	13	8	33	0.601478	0.299417	0.390669107437	2.80703210831	3	1	-15374.343244	True	8
423	8	3	1	20	10	34	0.168474	0.384195	0.91010093689	2.93389201164	3	1	-14211.333642	True	10
424	11	3	1	17	10	34	1.67262	0.201546	1.24943208694	2.43808507919	5	1	-12000.900471	True	10
436	11	3	0	16	10	34	2.95917	0.113007	1.92909884453	3.33217406273	4	1	-16165.828627	True	10
442	5	4	0	22	10	34	0.548924	0.303131	1.51447296143	2.74765777588	4	1	-14074.036998	True	10
451	6	2	0	12	8	33	1.73926	0.212185	0.440383911133	2.92821002007	3	1	-15499.884398	True	8
456	1	0	0	1	0	29	1.98963	0.168149	0.999546051025	3.10403394699	2	1	-13930.505493	True	0
479	6	2	0	12	8	33	3.94282	0.0829543	0.961031913757	3.12539410591	3	1	-15060.456247	True	8
482	3	0	1	2	0	29	3.95794	0.141955	1.27281785011	2.64407801628	1	1	-18533.20536	True	0
487	3	3	1	16	6	32	0.906131	0.36171	0.397981882095	2.95553088188	3	1	-13535.511349	True	6
493	12	2	1	14	10	34	3.48407	0.105679	0.411487102509	2.71538615227	4	1	-12377.747176	True	10
504	1	0	0	1	0	29	0.237635	0.366989	1.52990293503	1.52064585686	2	1	-16214.128681	True	0
507	1	5	0	26	10	34	0.99463	0.247508	0.818377017975	1.32518696785	3	1	-16507.537855	True	10
533	3	0	1	2	0	29	-0.000238926	0.503695	0.858573913574	2.725730896	2	1	-14021.654288	True	0
545	4	2	3	8	4	31	1.73509	0.305669	0.944898843765	3.13905501366	3	1	-14580.532101	True	4
553	7	3	1	19	8	33	0.480584	0.315731	2.64585709572	2.81927919388	2	1	-13803.941153	True	8
575	5	4	0	23	10	34	0.240816	0.369594	0.389871120453	2.49266695976	3	1	-12539.736437	True	10
582	3	0	1	2	0	29	2.68489	0.13849	2.22300291061	2.79856085777	2	1	-16489.87194	True	0
587	7	0	5	2	4	31	0.641973	0.28974	0.397336959839	3.00009799004	2	1	-16241.91789	True	4
610	7	1	1	6	4	31	3.024	0.109118	0.439863920212	3.73623299599	3	1	-16791.378726	True	4
640	3	0	1	2	0	29	1.86168	0.256746	0.4077501297	3.37763094902	1	1	-17265.228373	True	0
646	6	3	0	19	10	34	3.30462	0.107148	0.431905984879	1.36806297302	3	1	-16581.530069	True	10
670	1	1	0	4	2	30	-0.000560503	0.506478	1.67130017281	3.34239220619	3	1	-16564.543077	True	2
684	5	4	0	22	10	34	0.23531	0.370109	0.631242036819	3.46194386482	4	1	-15192.555201	True	10
718	7	4	1	23	10	34	0.607829	0.298536	1.31213092804	2.56248903275	3	1	-12967.88545	True	10
743	3	4	1	22	8	33	0.152216	0.419103	0.960458040237	3.14972305298	5	1	-15127.019201	True	8
769	2	5	1	26	10	34	-1.73986e-08	0.500022	1.18287801743	3.25715303421	3	1	-15284.707278	True	10
772	8	1	1	7	6	32	9.77504	0.0164105	1.35034394264	3.39082193375	3	1	-12657.974907	True	6
794	7	3	1	17	8	33	0.933205	0.261167	2.01375293732	3.46267294884	4	1	-14497.076209	True	8
803	10	3	2	21	10	34	2.32287	0.151402	1.16773414612	3.37626194954	3	1	-15552.707156	True	10
810	5	3	0	15	8	33	2.48106	0.159737	0.981416940689	1.37983703613	4	1	-16375.851842	True	8
830	1	0	0	1	0	29	5.55446	0.060744	1.01330590248	2.79252815247	2	1	-17845.974075	True	0
852	4	0	2	2	0	29	1.69564	0.18417	1.23580002785	3.20995283127	2	2	-15342.863941	True	0
854	6	3	0	19	10	34	1.32111	0.285038	0.421844959259	3.03347110748	3	1	-15315.683666	True	10
878	10	2	5	25	10	34	0.42042	0.312437	0.85869884491	2.75251698494	3	1	-10770.96536	True	10
895	3	0	1	2	0	29	1.58798	0.282621	1.29973196983	3.40287518501	2	1	-15880.540901	True	0
937	8	1	1	7	6	32	4.33266	0.085325	1.23780298233	3.32746720314	2	1	-15006.832553	True	6
944	6	3	0	19	8	33	1.83438	0.284015	1.21054410934	2.93233680725	3	1	-13354.93246	True	8
961	1	4	0	22	8	33	-7.85622e-09	0.500009	1.08553504944	2.95985293388	2	1	-13457.026928	True	8
984	3	0	1	2	0	29	0.864153	0.321839	1.2042901516	3.48416113853	3	1	-16980.84686	True	0
7	1	5	0	26	10	32	-1.67865e-06	0.500306	1.69088292122	2.63221597672	3	1	-11746.045806	True	10
8	4	0	1	3	0	27	0.475414	0.335307	1.27769804001	2.40035796165	2	1	-16003.92178	True	0
9	2	3	0	14	6	30	0.102834	0.468341	1.20186185837	2.87447500229	2	1	-14093.75198	True	6
11	7	3	0	20	10	32	1.47427	0.211653	0.446144104004	2.44303679466	3	1	-11790.091056	True	10
12	8	3	1	20	10	32	2.5687	0.140824	0.433767795563	2.69358205795	3	1	-13185.632695	True	10
15	8	1	1	7	4	29	1.4176	0.303786	0.854749917984	2.87669301033	3	1	-14885.217977	True	4
85	2	0	0	2	0	27	0.584159	0.344102	0.771811008453	1.33152484894	2	1	-14144.832815	True	0
96	3	2	1	10	4	29	0.0454175	0.440141	1.3231010437	2.61891198158	3	1	-12807.843195	True	4
102	1	0	0	1	0	27	2.95493	0.127517	0.389443874359	2.74549889565	3	1	-15430.164782	True	0
131	2	4	0	23	8	31	4.55202	0.0722527	0.440743923187	2.36886000633	3	1	-15896.619415	True	8
137	7	1	2	11	8	31	9.49827e-06	0.477951	0.934219837189	2.21956801414	2	1	-9868.835298	True	8
148	7	0	1	7	8	31	5.21375	0.0559415	0.824107885361	2.64564609528	2	1	-12762.976558	True	8
178	3	0	1	2	0	27	2.48137	0.144317	0.601011037827	2.45953702927	1	1	-16323.161383	True	0
189	10	3	0	17	10	32	7.54929	0.0316264	0.425972938538	2.87617897987	6	1	-13694.117813	True	10
240	2	4	1	23	8	31	0.568469	0.30322	0.872412919998	2.57646179199	2	1	-13385.104185	True	8
