tree	leaves	TruePhylo_dlc	Raxml_dlc	Raxml_rf	Raxml_maxrf	Treefix_dlc	Treefix_rf	Treefix_maxrf	Treefix_dinl	Treefix_p-val	Treefix_time	TruePhylo_nad	TruePhylo_dup	TruePhylo_lost	Raxml_nad	Raxml_dup	Raxml_lost	Treefix_nad	Treefix_dup	Treefix_lost
182	26	5	15	8	54	5	0	51	3.03178	0.12842	13.9014878273	0	5	0	2	5	8	0	5	0
212	26	7	21	8	54	7	0	51	1.63355	0.275647	16.4693379402	0	5	2	3	5	14	0	5	2
225	26	8	17	6	53	8	0	51	0.761144	0.40726	14.2309608459	0	6	2	2	6	9	0	6	2
243	26	7	25	12	56	10	8	55	4.96507	0.0935391	24.0383689404	0	5	2	3	7	17	0	7	3
352	26	8	18	6	53	8	0	51	2.63163	0.126361	20.9355010986	0	6	2	2	6	10	0	6	2
395	26	6	23	8	54	6	0	51	4.12999	0.131209	16.5538871288	0	4	2	4	4	15	0	4	2
398	26	9	63	26	63	9	6	54	4.91184	0.125317	199.103152037	0	6	3	6	9	52	0	6	3
404	26	6	27	10	55	6	0	51	0.940413	0.284293	14.0957028866	0	4	2	5	4	18	0	4	2
505	26	4	12	4	52	4	0	51	0.293505	0.443264	13.3218309879	0	4	0	2	4	6	0	4	0
621	26	7	16	8	54	7	2	52	0.0891222	0.466288	13.736082077	0	7	0	2	7	7	0	7	0
640	26	6	13	8	54	7	4	53	4.76385	0.0649037	16.0846850872	0	6	0	1	7	5	0	7	0
704	26	7	22	8	54	8	10	56	4.5329	0.0799096	28.2115001678	0	4	3	2	6	14	0	6	2
747	26	8	36	22	61	22	14	58	7.01613	0.0600809	117.894327879	0	7	1	4	8	25	2	7	13
755	26	6	10	6	53	6	4	53	0.33981	0.342268	15.5023729801	0	6	0	1	6	3	0	6	0
776	26	7	21	10	55	7	0	51	1.38264	0.335665	23.7684569359	0	7	0	2	8	12	0	7	0
807	26	4	16	6	53	4	0	51	2.34429	0.196652	13.7809419632	0	3	1	3	3	10	0	3	1
6	25	7	23	8	52	7	0	49	3.24613	0.216491	20.5413179398	0	5	2	4	5	15	0	5	2
60	25	8	22	8	52	8	0	49	1.88911	0.27511	17.9050419331	0	6	2	3	6	14	0	6	2
72	25	7	37	18	57	10	8	53	3.87498	0.196526	30.8072581291	0	3	4	5	5	28	0	3	7
78	25	7	12	4	50	8	4	51	1.45269	0.296598	16.5183839798	0	6	1	0	7	5	0	7	1
79	25	5	22	8	52	5	0	49	3.03588	0.198034	15.3780708313	0	5	0	4	5	13	0	5	0
113	25	8	20	6	51	8	0	49	0.261173	0.387311	14.286221981	0	6	2	3	6	11	0	6	2
116	25	7	7	0	48	7	0	49	-5.55118e-06	0.500789	15.9861719608	0	7	0	0	7	0	0	7	0
132	25	6	41	20	58	10	2	50	6.48881	0.0579595	150.830084085	0	5	1	5	7	31	1	5	4
166	25	5	22	8	52	5	0	49	1.16762	0.312439	14.6315128803	0	4	1	4	4	14	0	4	1
175	25	7	19	6	51	7	0	49	2.24667	0.164835	16.2457051277	0	4	3	3	4	12	0	4	3
193	25	3	8	4	50	3	0	49	0.824147	0.269341	13.6637020111	0	2	1	1	2	6	0	2	1
247	25	10	25	16	56	10	8	53	0.776662	0.359467	18.1144428253	0	8	2	3	9	13	0	8	2
291	25	3	3	0	48	3	0	49	4.31588e-07	0.499824	12.8842740059	0	3	0	0	3	1	0	3	0
295	25	9	17	6	51	10	4	51	2.21655	0.247997	14.6759290695	0	8	1	1	9	8	0	9	1
303	25	6	23	10	53	6	0	49	3.38423	0.145541	21.7683389187	0	5	1	4	5	13	0	5	1
304	25	7	23	10	53	7	0	49	2.28622	0.246302	16.9341909885	0	5	2	3	6	15	0	5	2
323	25	4	16	6	51	5	4	51	2.08792	0.249264	14.208463192	0	4	0	2	5	9	0	5	0
331	25	7	23	14	55	8	6	52	2.14406	0.268806	19.3640768528	0	6	1	2	8	13	0	7	1
332	25	5	14	6	51	5	0	49	6.62197	0.0570859	13.9277021885	0	5	0	2	5	7	0	5	0
344	25	6	14	4	50	6	0	49	0.151038	0.391467	14.7271380424	0	6	0	2	6	6	0	6	0
369	25	4	24	10	53	9	4	51	4.88375	0.0749834	20.1251900196	0	4	0	3	6	15	1	4	4
424	25	5	27	12	54	5	0	49	6.22857	0.104379	18.0779900551	0	4	1	5	4	19	0	4	1
433	25	1	10	6	51	1	0	49	1.21754	0.381649	13.5797178745	0	1	0	1	2	8	0	1	0
515	25	9	16	6	51	9	4	51	1.89644	0.246399	14.731869936	0	5	4	1	6	9	0	5	4
532	25	3	4	2	49	3	0	49	1.58642e-05	0.464021	12.1308898926	0	3	0	0	3	1	0	3	0
576	25	3	27	14	55	3	0	49	1.09365	0.310826	33.0103638172	0	3	0	4	5	19	0	3	0
602	25	4	8	2	49	4	0	49	0.520928	0.40261	13.1211321354	0	3	1	1	3	5	0	3	1
618	25	6	25	12	54	10	4	51	5.96188	0.0572083	31.9635121822	0	5	1	4	5	17	0	6	4
658	25	6	9	4	50	6	6	52	-0.153178	0.526203	13.9370560646	0	5	1	1	6	6	0	6	0
674	25	3	12	4	50	3	0	49	3.14749	0.138399	13.2829368114	0	3	0	2	3	7	0	3	0
678	25	10	16	4	50	11	4	51	8.46936	0.060158	15.4316620827	0	8	2	0	10	6	0	9	2
689	25	3	8	4	50	3	0	49	3.15787	0.147012	15.849864006	0	2	1	1	2	5	0	2	1
711	25	6	21	10	53	13	10	54	4.75066	0.0760687	29.264400959	0	6	0	2	7	13	1	6	6
721	25	6	21	12	54	8	4	51	1.97056	0.254058	26.3396708965	0	6	0	2	7	14	0	6	2
730	25	8	19	8	52	8	0	49	4.64136	0.105175	15.3639349937	0	6	2	2	6	11	0	6	2
777	25	5	13	4	50	5	0	49	2.29089	0.15284	17.0824260712	0	3	2	2	3	8	0	3	2
785	25	6	52	22	59	9	6	52	5.78474	0.101168	62.3153679371	0	6	0	8	7	38	0	6	3
830	25	7	18	6	51	8	4	51	4.42522	0.0872855	22.6107809544	0	6	1	2	7	9	0	7	1
853	25	5	21	8	52	5	0	49	1.88599	0.222564	21.7650270462	0	4	1	4	4	14	0	4	1
891	25	9	26	10	53	9	2	50	1.9362	0.254455	14.9488561153	0	9	0	4	9	13	0	9	0
932	25	6	12	4	50	6	0	49	0.815089	0.268894	14.0949430466	0	6	0	1	6	5	0	6	0
952	25	3	11	4	50	3	0	49	2.38382	0.156056	12.1853630543	0	3	0	2	3	6	0	3	0
958	25	4	12	4	50	4	0	49	1.60685	0.189282	13.8999669552	0	3	1	2	3	7	0	3	1
970	25	11	18	8	52	10	2	50	4.97584	0.0689715	14.213187933	0	7	4	1	7	10	0	7	3
4	24	7	14	4	48	8	4	49	7.08841	0.0534527	12.5781991482	0	7	0	1	8	5	0	8	0
8	24	7	14	4	48	7	0	47	-0.0246091	0.509327	11.963037014	0	7	0	1	8	5	0	7	0
61	24	6	11	6	49	6	2	48	0.853787	0.263866	14.2689650059	0	5	1	2	5	8	0	5	1
77	24	12	18	4	48	12	0	47	0.789787	0.265923	17.1722869873	0	8	4	1	8	10	0	8	4
86	24	8	17	6	49	8	2	48	3.36398	0.114691	20.0938990116	0	8	0	2	8	7	0	8	0
119	24	4	17	6	49	4	0	47	0.909528	0.278476	12.9044499397	0	4	0	3	4	10	0	4	0
136	24	11	22	10	51	12	6	50	2.50538	0.140792	22.1593790054	0	8	3	1	9	12	0	9	3
241	24	9	17	6	49	9	0	47	3.2245	0.12591	14.2633190155	0	6	3	1	7	10	0	6	3
275	24	9	14	2	47	9	0	47	0.31123	0.391354	15.3862760067	0	6	3	1	6	8	0	6	3
359	24	10	17	4	48	10	0	47	0.351197	0.418773	14.0708968639	0	8	2	1	9	7	0	8	2
408	24	6	21	8	50	6	4	49	2.71157	0.266336	14.6858081818	0	4	2	3	5	13	0	4	2
429	24	7	7	0	46	7	0	47	-3.96176e-09	0.500004	12.7880520821	0	7	0	0	7	0	0	7	0
550	24	9	13	2	47	9	0	47	0.552992	0.310182	14.3474879265	0	4	5	1	4	8	0	4	5
634	24	8	10	4	48	7	2	48	0.00335511	0.499076	13.0049650669	0	7	1	0	8	2	0	7	0
669	24	10	22	10	51	10	0	47	6.92743	0.0600985	21.976017952	0	8	2	2	8	12	0	8	2
700	24	4	8	2	47	4	0	47	1.33369	0.207229	12.6319818497	0	2	2	1	2	5	0	2	2
790	24	6	14	4	48	6	0	47	1.94293	0.198404	13.7586698532	0	4	2	2	4	9	0	4	2
793	24	2	15	8	50	2	0	47	1.19441	0.381092	13.8897891045	0	2	0	2	3	11	0	2	0
859	24	12	12	0	46	12	0	47	-6.47829e-07	0.500226	14.7354769707	0	10	2	0	10	2	0	10	2
893	24	5	13	4	48	5	0	47	0.249891	0.365587	15.6641688347	0	5	0	2	5	6	0	5	0
894	24	6	11	4	48	6	0	47	3.12378	0.11203	12.8005621433	0	6	0	1	6	4	0	6	0
963	24	4	8	2	47	4	0	47	0.0370587	0.478206	17.9972891808	0	3	1	1	3	5	0	3	1
982	24	4	17	8	50	4	0	47	1.61146	0.328184	15.0641770363	0	4	0	2	5	10	0	4	0
22	23	5	13	4	46	5	0	45	2.55867	0.157581	16.7299849987	0	3	2	2	3	8	0	3	2
30	23	8	18	8	48	8	0	45	3.27593	0.101444	13.4100039005	0	6	2	1	7	10	0	6	2
31	23	4	19	10	49	4	0	45	1.89409	0.312596	11.6298589706	0	3	1	2	5	12	0	3	1
97	23	5	15	6	47	5	0	45	0.880811	0.293592	14.3269031048	0	5	0	3	5	11	0	5	0
137	23	6	20	10	49	6	4	47	3.91586	0.0979643	12.6985011101	0	6	0	2	7	10	0	6	0
178	23	3	16	6	47	3	0	45	1.12473	0.268915	12.9123740196	0	2	1	3	2	11	0	2	1
206	23	4	4	0	44	4	0	45	-6.71902e-07	0.500271	11.2341930866	0	4	0	0	4	0	0	4	0
263	23	4	4	0	44	4	0	45	-1.18964e-06	0.500269	13.1549019814	0	4	0	0	4	0	0	4	0
276	23	8	12	2	45	8	0	45	0.417958	0.413806	15.4867370129	0	7	1	1	7	4	0	7	1
327	23	4	11	8	48	4	0	45	1.00836	0.239432	12.4993720055	0	4	0	1	4	6	0	4	0
361	23	6	10	2	45	6	0	45	0.285176	0.423604	12.4487578869	0	6	0	1	6	3	0	6	0
365	23	3	7	6	47	3	4	47	0.0471268	0.494108	13.643791914	0	3	0	1	3	3	0	3	0
418	23	6	6	0	44	6	0	45	-4.39515e-07	0.500156	10.4731678963	0	5	1	0	5	1	0	5	1
431	23	4	7	2	45	4	0	45	1.35149	0.237762	12.4965980053	0	4	0	0	5	2	0	4	0
473	23	4	8	2	45	4	0	45	1.88051	0.172048	11.6170229912	0	4	0	1	4	3	0	4	0
487	23	5	13	4	46	5	0	45	0.489781	0.437904	12.8458769321	0	5	0	2	5	6	0	5	0
499	23	5	13	4	46	5	10	50	6.03351	0.0530315	12.0682909489	0	3	2	2	3	9	0	3	2
508	23	6	29	12	50	6	0	45	3.98674	0.186911	13.5015931129	0	6	0	5	6	18	0	6	0
538	23	3	3	0	44	3	0	45	-1.86296e-06	0.500324	10.2790739536	0	2	1	0	2	1	0	2	1
566	23	6	8	4	46	7	4	47	1.28969	0.252542	11.1651759148	0	4	2	1	5	6	0	5	2
567	23	6	28	14	51	5	2	46	1.71444	0.298318	15.0255429745	0	5	1	5	5	17	0	5	0
648	23	7	11	2	45	7	0	45	0.223902	0.37428	10.5668001175	0	7	0	1	7	3	0	7	0
681	23	4	8	2	45	4	0	45	0.216655	0.407575	13.5778510571	0	4	0	1	4	3	0	4	0
705	23	6	14	4	46	6	0	45	0.894271	0.327173	18.7854039669	0	6	0	2	6	6	0	6	0
754	23	9	19	10	49	9	4	47	1.59689	0.185051	15.2092480659	0	8	1	2	8	9	0	8	1
767	23	6	11	4	46	6	0	45	1.25917	0.223324	13.7364621162	0	5	1	2	5	8	0	5	1
771	23	5	14	6	47	6	4	47	4.87788	0.0982772	12.9390640259	0	4	1	2	4	8	0	5	1
782	23	5	21	12	50	8	6	48	1.44154	0.326367	20.4444811344	0	5	0	3	6	11	0	6	2
787	23	6	10	2	45	6	0	45	0.149039	0.396949	11.4386880398	0	5	1	1	5	4	0	5	1
845	23	5	18	8	48	5	0	45	3.86897	0.256308	19.6506390572	0	4	1	3	4	11	0	4	1
856	23	5	20	10	49	5	0	45	2.43764	0.299922	13.4095070362	0	5	0	3	5	12	0	5	0
858	23	6	10	2	45	6	0	45	2.05446	0.173241	10.6814968586	0	5	1	1	5	4	0	5	1
863	23	4	9	4	46	4	0	45	0.491512	0.306225	17.2056109905	0	4	0	1	4	4	0	4	0
864	23	5	5	0	44	5	0	45	-1.43453e-07	0.500046	10.5962219238	0	5	0	0	5	0	0	5	0
867	23	5	9	2	45	5	0	45	0.830958	0.266802	10.9892039299	0	4	1	2	4	7	0	4	1
878	23	7	8	4	46	7	2	46	0.614593	0.298558	11.7930669785	0	7	0	0	7	1	0	7	0
890	23	8	17	6	47	8	0	45	2.85346	0.122682	16.9305739403	0	7	1	2	7	8	0	7	1
904	23	6	22	8	48	6	0	45	1.08525	0.251243	14.9963412285	0	4	2	4	4	14	0	4	2
910	23	4	13	6	47	4	0	45	2.91311	0.12621	12.1298048496	0	2	2	2	2	9	0	2	2
943	23	6	14	4	46	6	0	45	1.0416	0.23897	14.0260169506	0	5	1	2	5	8	0	5	1
19	22	8	8	0	42	8	0	43	-2.29922e-05	0.501224	11.2900328636	0	6	2	0	6	2	0	6	2
24	22	3	19	8	46	3	0	43	0.571705	0.392244	12.123388052	0	3	0	4	3	12	0	3	0
53	22	7	7	0	42	7	0	43	-0.000345985	0.50527	10.7530219555	0	6	1	0	6	1	0	6	1
88	22	7	11	4	44	7	0	43	3.09547	0.143103	21.0697228909	0	6	1	0	7	4	0	6	1
112	22	8	28	12	48	8	0	43	2.01545	0.162516	30.7557990551	0	7	1	3	7	18	0	7	1
118	22	5	5	0	42	5	0	43	-1.18314e-07	0.500065	10.2989211082	0	4	1	0	4	1	0	4	1
122	22	3	16	8	46	3	0	43	1.62194	0.210678	18.8465969563	0	3	0	3	3	10	0	3	0
208	22	7	11	2	43	7	0	43	0.0617105	0.429702	10.3165180683	0	5	2	1	5	5	0	5	2
224	22	5	22	8	46	5	0	43	2.91931	0.121097	12.9337542057	0	5	0	4	5	13	0	5	0
259	22	6	18	6	45	6	0	43	1.50402	0.22274	16.1376218796	0	6	0	3	6	9	0	6	0
261	22	3	25	10	47	3	0	43	1.75199	0.245124	12.0216200352	0	3	0	5	3	17	0	3	0
262	22	7	24	12	48	7	6	46	6.2198	0.0827383	31.5354588032	0	4	3	2	6	17	0	4	3
281	22	6	18	8	46	11	6	46	4.2295	0.0914729	16.1443870068	0	5	1	2	6	10	1	6	4
328	22	7	12	4	44	7	0	43	0.284654	0.362958	11.2905540466	0	5	2	1	5	6	0	5	2
343	22	8	18	8	46	8	2	44	3.76352	0.107557	13.9810729027	0	7	1	2	7	9	0	7	1
389	22	8	16	4	44	7	2	44	5.93347	0.065881	13.1805260181	0	5	3	2	5	9	0	5	2
390	22	2	7	4	44	2	0	43	0.78148	0.276518	10.6875119209	0	2	0	1	2	4	0	2	0
392	22	4	8	2	43	4	0	43	1.09313	0.342069	11.3821458817	0	3	1	1	3	4	0	3	1
399	22	5	9	2	43	5	0	43	0.524524	0.344675	11.5974400043	0	4	1	1	4	4	0	4	1
400	22	6	10	2	43	6	0	43	0.0752337	0.481631	10.9440751076	0	5	1	1	5	4	0	5	1
462	22	3	11	4	44	3	0	43	0.808478	0.284315	11.3222131729	0	3	0	2	3	6	0	3	0
500	22	3	11	4	44	3	0	43	1.35845	0.211124	11.346779108	0	3	0	2	3	6	0	3	0
520	22	6	14	6	45	6	2	44	1.84265	0.265086	11.9132130146	0	6	0	2	6	6	0	6	0
527	22	3	24	10	47	3	0	43	1.64746	0.293671	15.6474938393	0	3	0	5	3	16	0	3	0
541	22	6	21	8	46	6	0	43	2.01817	0.239785	18.6227030754	0	5	1	3	5	13	0	5	1
592	22	7	13	6	45	9	4	45	0.348601	0.380107	11.184470892	0	6	1	1	6	6	0	6	3
630	22	7	14	8	46	6	2	44	2.41151	0.184871	12.3744688034	0	6	1	1	6	7	0	6	0
636	22	3	21	12	48	6	6	46	5.58811	0.069524	15.5739569664	0	2	1	2	4	15	0	3	3
663	22	5	9	2	43	5	0	43	0.937211	0.254986	10.8375120163	0	5	0	1	5	3	0	5	0
680	22	3	11	4	44	3	0	43	1.11119	0.28836	10.5022540092	0	3	0	2	3	6	0	3	0
694	22	5	20	10	47	5	0	43	0.904806	0.409762	15.3056790829	0	5	0	3	5	12	0	5	0
748	22	4	25	12	48	4	0	43	1.69711	0.321749	30.1607470512	0	4	0	4	4	19	0	4	0
753	22	6	10	2	43	6	0	43	0.272701	0.442639	11.4070489407	0	4	2	1	4	5	0	4	2
757	22	5	17	8	46	4	6	46	5.62511	0.0901697	11.8663430214	0	3	2	2	4	11	0	3	1
797	22	3	10	6	45	3	6	46	6.32333	0.0866143	9.73943305016	0	2	1	1	3	6	0	3	0
822	22	5	12	6	45	5	4	45	3.38609	0.106449	11.134968996	0	5	0	2	6	9	0	5	0
866	22	3	3	0	42	3	0	43	4.29645e-09	0.499995	9.86978602409	0	3	0	0	3	0	0	3	0
892	22	4	4	0	42	4	0	43	-1.43955e-08	0.500008	10.6279919147	0	2	2	0	2	2	0	2	2
898	22	9	38	16	50	15	8	47	2.44829	0.218982	48.8274030685	0	7	2	5	8	26	1	8	6
948	22	5	22	10	47	10	12	49	4.65344	0.0809523	16.6224999428	0	5	0	3	6	13	0	6	4
0	21	6	26	14	47	12	6	44	1.30611	0.299905	21.7111799717	0	4	2	4	4	18	1	4	7
5	21	6	7	2	41	6	0	41	0.328583	0.348474	9.73057198524	0	5	1	0	5	2	0	5	1
51	21	5	10	4	42	5	0	41	0.222699	0.371078	10.317013979	0	5	0	1	5	4	0	5	0
56	21	6	16	6	43	6	0	41	3.58782	0.110233	10.8519070148	0	3	3	2	3	11	0	3	3
58	21	4	8	2	41	4	0	41	0.95081	0.316471	10.1660180092	0	3	1	1	3	4	0	3	1
71	21	5	17	6	43	5	0	41	2.08889	0.19735	12.2291681767	0	5	0	3	5	9	0	5	0
89	21	4	10	4	42	4	0	41	3.48063	0.141726	10.418804884	0	3	1	1	3	7	0	3	1
103	21	2	7	4	42	2	0	41	3.73715	0.0975475	10.4533388615	0	2	0	1	2	4	0	2	0
129	21	4	21	10	45	4	0	41	4.22793	0.0708657	11.6104409695	0	3	1	3	3	16	0	3	1
147	21	2	24	12	46	2	0	41	6.04525	0.066746	11.7476038933	0	2	0	4	3	17	0	2	0
180	21	7	19	6	43	7	0	41	0.892916	0.260104	11.1964168549	0	6	1	3	6	10	0	6	1
234	21	4	17	6	43	4	0	41	2.02579	0.16788	10.865790844	0	4	0	3	4	10	0	4	0
239	21	6	6	0	40	6	0	41	-3.06327e-06	0.500477	9.53268384933	0	5	1	0	5	1	0	5	1
250	21	5	14	6	43	5	0	41	0.599484	0.370822	12.7040219307	0	5	0	2	5	7	0	5	0
257	21	5	27	10	45	5	0	41	7.43566	0.0573324	19.6922240257	0	2	3	5	2	20	0	2	3
277	21	5	17	6	43	5	0	41	2.34386	0.140493	11.1450939178	0	5	0	3	5	9	0	5	0
302	21	6	8	4	42	6	0	41	0.620701	0.330415	10.2009060383	0	4	2	0	4	4	0	4	2
321	21	7	11	2	41	7	0	41	0.690316	0.305812	12.8102998734	0	6	1	1	6	4	0	6	1
355	21	11	11	0	40	11	2	42	1.18329e-07	0.49988	11.5527031422	0	7	4	0	7	4	0	7	4
363	21	7	15	4	42	7	0	41	1.15923	0.226647	10.899326086	0	6	1	2	6	7	0	6	1
391	21	8	14	6	43	8	0	41	1.31777	0.250844	15.0668570995	0	7	1	0	8	6	0	7	1
415	21	6	15	10	45	8	8	45	1.44236	0.297635	17.6463940144	0	6	0	1	8	6	0	8	0
425	21	4	16	6	43	4	0	41	1.28257	0.228249	9.75514698029	0	3	1	3	3	10	0	3	1
444	21	4	12	4	42	4	0	41	0.552171	0.37505	11.8616251945	0	3	1	2	3	7	0	3	1
460	21	4	8	2	41	4	0	41	0.839843	0.266638	10.8887169361	0	4	0	1	4	3	0	4	0
466	21	6	20	10	45	6	2	42	1.13125	0.268083	12.0868368149	0	5	1	3	5	12	0	5	1
498	21	3	11	4	42	3	0	41	0.512899	0.371136	9.99429702759	0	2	1	2	2	7	0	2	1
501	21	4	17	10	45	4	0	41	4.75018	0.120556	15.0449428558	0	3	1	2	4	12	0	3	1
534	21	6	12	4	42	6	0	41	0.499339	0.325397	10.3843500614	0	5	1	1	5	6	0	5	1
559	21	5	34	18	49	5	2	42	4.27739	0.109087	24.0357260704	0	5	0	5	5	24	0	5	0
615	21	4	16	6	43	4	0	41	0.818284	0.35892	11.8474109173	0	3	1	3	3	10	0	3	1
622	21	5	9	2	41	5	0	41	1.74978	0.188709	10.4020709991	0	5	0	1	5	3	0	5	0
626	21	2	14	6	43	2	0	41	1.20932	0.232146	11.4218611717	0	2	0	3	2	9	0	2	0
632	21	7	24	8	44	7	0	41	2.82396	0.142653	22.7046198845	0	6	1	3	6	15	0	6	1
651	21	6	25	12	46	7	4	43	2.03445	0.262596	15.2333900928	0	5	1	4	7	18	0	6	1
652	21	4	64	28	54	14	16	49	6.93631	0.095891	101.102128029	0	4	0	7	5	52	1	5	8
676	21	5	21	10	45	5	4	43	2.42864	0.229889	12.9691531658	0	4	1	3	5	13	0	4	1
697	21	4	12	4	42	4	0	41	0.454257	0.343483	10.3647351265	0	4	0	2	4	6	0	4	0
702	21	3	12	6	43	4	4	43	2.69049	0.135605	10.7183101177	0	3	0	1	4	7	0	4	0
708	21	4	27	14	47	5	8	45	4.95615	0.0890302	12.70896101	0	3	1	4	4	22	0	4	1
715	21	7	20	8	44	7	0	41	0.740014	0.376989	15.9358642101	0	6	1	3	6	11	0	6	1
717	21	2	19	8	44	2	0	41	1.22772	0.256382	10.8586351871	0	2	0	4	2	13	0	2	0
760	21	7	11	2	41	6	2	42	4.45969	0.0980801	11.2053639889	0	5	2	1	5	5	0	5	1
847	21	2	6	2	41	2	0	41	0.289265	0.357245	9.74884986877	0	2	0	1	2	3	0	2	0
873	21	4	19	10	45	4	0	41	5.48749	0.0821595	11.1024141312	0	4	0	3	4	12	0	4	0
883	21	4	12	4	42	4	0	41	0.97616	0.257974	10.3181359768	0	3	1	2	3	7	0	3	1
916	21	7	16	4	42	7	0	41	1.2062	0.300236	13.1099851131	0	6	1	2	6	8	0	6	1
917	21	6	11	4	42	6	0	41	2.66369	0.18296	10.875579834	0	4	2	1	4	8	0	4	2
921	21	4	8	2	41	4	0	41	0.585327	0.322012	10.3384561539	0	4	0	1	4	3	0	4	0
960	21	8	16	4	42	7	2	42	0.980201	0.239936	12.3525190353	0	5	3	2	5	10	0	5	2
26	20	3	14	8	42	3	0	39	1.34284	0.233014	9.58722996712	0	3	0	2	3	9	0	3	0
33	20	6	10	2	39	6	0	39	0.237193	0.369143	9.78449392319	0	5	1	1	5	4	0	5	1
65	20	5	18	8	42	4	2	40	3.3411	0.161877	9.47143816948	0	4	1	3	4	11	0	4	0
75	20	4	9	4	40	4	0	39	0.316578	0.349965	9.80156111717	0	4	0	1	4	3	0	4	0
93	20	4	12	4	40	4	0	39	1.82782	0.201711	10.8874120712	0	4	0	2	4	6	0	4	0
104	20	5	6	2	39	5	0	39	1.61122	0.272225	9.15376901627	0	4	1	0	4	2	0	4	1
107	20	3	11	4	40	3	0	39	0.606102	0.294612	9.94383096695	0	3	0	2	3	6	0	3	0
110	20	3	9	6	41	3	0	39	2.99513	0.130417	9.76940798759	0	2	1	1	2	8	0	2	1
117	20	4	4	0	38	4	0	39	5.93258e-07	0.499856	8.22462201118	0	4	0	0	4	0	0	4	0
131	20	4	14	6	41	4	0	39	0.502741	0.43754	13.1844899654	0	4	0	2	4	8	0	4	0
134	20	4	22	8	42	4	0	39	1.94861	0.146162	12.0935750008	0	4	0	4	4	14	0	4	0
187	20	7	11	2	39	7	0	39	1.26908	0.366012	10.6761348248	0	6	1	1	6	4	0	6	1
188	20	5	18	6	41	5	0	39	0.880699	0.26997	9.57120990753	0	4	1	3	4	11	0	4	1
260	20	3	14	6	41	3	4	41	7.05869	0.0670892	12.2998118401	0	3	0	2	4	8	0	3	0
284	20	5	13	4	40	5	0	39	0.635591	0.361727	11.3119971752	0	3	2	2	3	8	0	3	2
306	20	4	8	2	39	4	0	39	0.206296	0.378365	9.96320486069	0	4	0	1	4	3	0	4	0
309	20	3	17	8	42	3	0	39	2.63379	0.131584	11.1646640301	0	3	0	3	3	11	0	3	0
324	20	3	12	6	41	3	0	39	0.994931	0.263096	10.6924138069	0	2	1	2	2	8	0	2	1
329	20	4	22	8	42	4	0	39	0.894543	0.324159	12.1093969345	0	4	0	4	4	14	0	4	0
338	20	7	19	6	41	7	0	39	0.67501	0.330759	12.3132390976	0	5	2	3	5	11	0	5	2
342	20	4	12	4	40	4	0	39	0.260078	0.415908	11.2581760883	0	4	0	2	4	6	0	4	0
372	20	4	4	0	38	4	0	39	-5.87304e-07	0.500181	8.88863801956	0	4	0	0	4	0	0	4	0
377	20	4	12	4	40	4	0	39	0.161401	0.4615	9.62270021439	0	4	0	2	4	6	0	4	0
403	20	9	13	2	39	9	0	39	0.752616	0.279015	15.1136801243	0	5	4	1	5	8	0	5	4
411	20	5	18	6	41	5	0	39	3.39466	0.0627615	14.9019091129	0	4	1	3	4	11	0	4	1
412	20	5	17	6	41	5	0	39	4.33328	0.0792281	10.9927511215	0	4	1	3	4	10	0	4	1
417	20	4	8	2	39	4	0	39	0.79491	0.401392	9.61999702454	0	4	0	1	4	3	0	4	0
448	20	8	12	2	39	6	4	41	4.29387	0.076439	12.3897891045	0	5	3	1	5	6	0	5	1
496	20	5	9	2	39	5	0	39	0.164976	0.388261	17.9915838242	0	4	1	1	4	4	0	4	1
547	20	6	15	4	40	6	0	39	1.11511	0.229829	10.6047260761	0	5	1	2	5	8	0	5	1
561	20	4	16	10	43	4	0	39	0.428937	0.442379	10.6764481068	0	4	0	2	4	10	0	4	0
635	20	3	11	4	40	3	0	39	1.56613	0.222994	9.45529913902	0	3	0	2	3	6	0	3	0
657	20	8	17	6	41	8	0	39	0.491231	0.349221	10.3537609577	0	6	2	2	6	9	0	6	2
666	20	3	3	0	38	3	0	39	-9.31723e-05	0.50222	8.54461503029	0	2	1	0	2	1	0	2	1
682	20	3	11	8	42	4	4	41	1.20859	0.253278	10.9481511116	0	3	0	1	4	6	0	4	0
691	20	4	14	6	41	4	0	39	0.882986	0.370254	9.98474907875	0	4	0	2	4	8	0	4	0
699	20	3	7	2	39	3	2	40	5.90792e-05	0.410226	9.46275806427	0	2	1	1	2	4	0	2	1
712	20	3	6	4	40	3	4	41	0.431421	0.328229	9.12923288345	0	2	1	0	3	3	0	2	1
738	20	5	8	4	40	5	4	41	0.04158	0.443976	9.45551609993	0	3	2	1	4	7	0	3	2
772	20	3	16	6	41	3	0	39	1.19345	0.228624	10.0392611027	0	2	1	3	2	11	0	2	1
784	20	8	24	8	42	8	4	41	5.46214	0.0762356	19.1906330585	0	5	3	3	6	15	0	5	3
808	20	5	32	14	45	5	0	39	3.89828	0.125331	22.269767046	0	4	1	5	4	23	0	4	1
810	20	3	28	12	44	4	4	41	4.32139	0.0971234	23.6839971542	0	3	0	5	4	19	0	4	0
814	20	5	13	6	41	5	0	39	0.112007	0.461368	9.31338787079	0	4	1	1	5	7	0	4	1
818	20	4	17	6	41	4	0	39	4.65081	0.11027	10.3732829094	0	4	0	3	4	10	0	4	0
834	20	3	16	6	41	3	0	39	1.44912	0.221453	9.83616995811	0	2	1	3	2	11	0	2	1
