tree	PolySolver_dlc	PolySolver_nad	PolySolver_dup	PolySolver_lost	PolySolver_rf	PolySolver_maxrf	PolySolver_dinl	PolySolver_p-val	PolySolver_time	ML_time	total_polytomy	polysolver_nsol	best_sol_aLRT	is_bestrf	best_rf
521	14	0	8	11	24	85	70.1342	3.02689e-07	1.87061691284	12.0803740025	4	2	-42022.902378	True	24
669	18	0	12	14	14	80	52.4911	1.0719e-06	1.89008903503	9.17926597595	7	2	-35900.145626	True	14
733	14	1	11	14	14	80	2.34611	0.175576	1.21630883217	7.93969297409	5	1	-31734.169292	True	14
17	16	0	11	14	10	76	2.31989	0.278105	1.98923683167	6.80411791801	7	1	-24386.717483	True	10
47	12	2	9	10	8	75	5.1041	0.0674155	0.632181882858	7.52688002586	5	2	-31693.250079	True	8
210	21	0	14	29	16	79	5.80898	0.0562082	0.553340196609	6.20803689957	7	1	-30795.728176	True	16
513	16	0	9	25	22	82	12.5746	0.0171493	0.984247922897	10.5842411518	6	3	-40844.849807	True	22
563	17	0	8	10	16	79	23.7487	0.000877266	0.712116956711	2.97193408012	7	2	-35361.868628	False	12
781	12	0	7	5	0	71	2.86006	0.182265	1.03613710403	9.81151604652	4	1	-42210.665569	True	0
320	20	0	8	16	18	78	12.3916	0.0288984	1.31784510612	7.1652700901	7	2	-27604.335674	True	18
336	19	2	9	18	12	75	10.3333	0.0354448	1.26410293579	5.0443520546	7	2	-37663.26677	True	12
347	12	0	7	5	14	76	15.3421	0.0120717	1.28313207626	2.96717000008	5	1	-37358.51596	True	14
383	11	1	6	10	16	77	23.8433	0.00138627	0.543367862701	8.34597492218	5	2	-27327.652683	True	16
747	19	0	10	21	10	74	0.714863	0.381502	0.531924962997	9.03805994987	6	1	-36054.795788	True	10
159	15	0	13	29	16	75	4.82586	0.0842759	1.34731817245	6.15992999077	4	1	-29232.774999	True	16
376	13	0	7	6	18	76	33.2038	0.000752053	0.499642848969	8.76088190079	3	1	-33650.359614	True	18
847	8	0	5	3	0	67	1.82546	0.215117	0.950534820557	6.90687298775	5	1	-33593.244516	True	0
11	12	0	8	4	0	65	4.69889	0.112312	0.49387717247	8.26603603363	2	1	-29003.817171	True	0
144	10	4	7	21	8	69	1.14571	0.260343	0.95156788826	6.08437013626	7	1	-30199.515733	True	8
173	20	0	12	15	18	74	22.729	0.00600454	0.623135089874	7.22461009026	6	2	-30454.186357	True	18
506	12	0	12	23	12	71	0.910253	0.25972	1.2905061245	7.5598988533	6	1	-29066.21671	True	12
705	13	0	9	28	10	70	-2.40168e-06	0.500479	0.568667888641	8.05233502388	6	1	-31244.064917	True	10
853	6	0	4	2	6	68	38.4625	6.33021e-05	1.7093501091	7.47187304497	3	1	-30622.033854	True	6
69	11	0	8	11	24	75	417.066	3.23671e-45	1.79300117493	9.06698203087	5	4	-29770.616054	True	24
369	9	0	6	14	8	67	0.221093	0.373279	0.981294870377	6.92431092262	5	1	-23320.222274	True	8
565	16	0	11	22	12	69	2.73223	0.150408	1.64012002945	7.29568099976	7	1	-29846.671218	True	12
752	15	0	10	5	6	66	15.1541	0.0076487	0.603767871857	10.8199539185	3	6	-34894.287644	True	6
771	21	2	9	15	16	71	2.13042	0.233279	2.87502288818	7.25264215469	5	2	-31764.089812	True	16
909	15	0	10	20	10	68	1.2209	0.3749	0.63005399704	7.27026820183	7	1	-27883.479183	True	10
954	17	0	9	23	18	72	33.0234	5.17051e-05	0.54852604866	6.94967198372	5	1	-36299.188208	True	18
966	12	0	9	4	2	64	2.75951	0.210084	0.532268047333	7.0797688961	6	1	-30204.703814	True	2
967	9	0	9	5	4	65	2.76666	0.159122	0.495679140091	7.59282588959	9	1	-32248.14193	True	4
131	15	1	9	5	16	69	208.273	3.2592e-24	2.10240697861	8.28445005417	2	3	-30413.880033	False	14
268	18	0	9	11	12	67	22.8758	0.00141346	1.18177700043	7.75087213516	4	1	-27592.914863	True	12
298	14	3	8	19	16	69	2.53249	0.137348	0.87463092804	4.86856794357	6	1	-32988.912565	True	16
314	16	1	9	7	18	70	37.7497	1.43438e-05	1.23140192032	8.18977212906	4	1	-35099.266607	True	18
316	10	0	5	6	4	63	3.81862	0.197566	0.525231838226	7.22306585312	3	2	-27166.726502	True	4
354	13	0	8	14	12	67	7.39409	0.0629109	0.573491811752	8.21786403656	7	1	-30742.904743	True	12
623	13	0	9	26	16	69	44.3214	1.51422e-06	1.71985292435	9.06867098808	3	2	-29388.979132	True	16
750	15	0	8	16	16	69	9.9342	0.0257823	0.546684026718	7.69681501389	4	1	-26726.448847	True	16
780	11	0	11	23	10	66	0.0995775	0.475379	0.561513185501	6.65536093712	5	1	-25535.426046	True	10
878	15	0	10	13	20	71	8.55524	0.0696393	1.27579116821	7.28430509567	4	2	-31709.520367	False	18
988	12	0	8	21	12	67	11.1052	0.0584214	0.506901979446	4.74218606949	6	1	-21273.066151	True	12
80	16	1	8	12	8	63	17.2653	0.00759605	0.641952991486	6.98382401466	4	1	-25536.136896	True	8
132	17	0	10	14	8	63	2.57001	0.195033	0.625324010849	7.40638303757	6	1	-31410.85817	True	8
301	12	0	9	3	6	62	33.3573	8.65322e-05	0.539175987244	5.57411289215	3	2	-33751.664721	True	6
322	13	0	9	17	18	68	24.8306	0.000822784	1.20958709717	6.74975204468	5	1	-24150.421393	True	18
435	9	0	6	4	4	61	1.75187	0.21974	0.697396039963	6.38611912727	5	1	-20399.812622	True	4
466	13	2	5	15	6	62	2.98006	0.140955	0.614133834839	5.60496401787	6	1	-20836.909199	True	6
555	14	0	7	14	10	64	0.554419	0.306678	0.54056596756	5.32336783409	6	1	-23959.333634	True	10
906	15	0	8	8	6	62	4.34123	0.11108	0.488385915756	2.37153100967	6	1	-28651.436771	True	6
194	18	0	7	13	10	62	3.70043	0.113163	0.647509098053	7.72748279572	5	1	-26201.471771	True	10
283	10	1	7	23	10	62	0.839192	0.28345	1.94436097145	5.87671899796	5	1	-20709.533144	True	10
311	14	0	10	17	12	63	11.095	0.0273858	2.3845949173	5.88111019135	5	1	-24746.663998	True	12
359	17	4	9	27	12	63	2.74414	0.150112	1.70109319687	2.16981697083	5	1	-29358.521336	True	12
484	12	0	9	8	6	60	3.85296	0.0891156	0.51092505455	7.49410104752	6	1	-30094.787756	True	6
498	15	0	13	16	10	62	6.64819	0.0810467	0.485754013062	6.10647010803	4	1	-19100.978021	True	10
540	8	0	5	3	8	61	55.9117	5.26997e-07	1.67226004601	5.27970314026	5	1	-32647.245468	True	8
867	13	1	8	12	8	61	3.45702	0.080457	2.47973895073	7.16382193565	6	1	-27359.091097	True	8
26	10	0	7	14	10	60	6.70809	0.0589545	0.45490193367	6.1233561039	5	1	-23406.547461	True	10
169	9	0	4	5	34	72	924.534	2.0333e-207	1.67481708527	6.36832690239	1	2	-31931.178555	False	30
177	10	0	7	3	8	59	54.4558	4.04874e-06	1.32989788055	7.38068509102	3	1	-30423.215901	True	8
222	11	0	8	19	30	70	107.044	2.83703e-11	1.56877994537	6.19020795822	3	1	-33786.522678	True	30
250	7	1	6	4	6	58	4.20007	0.0863591	1.20063304901	5.5370619297	3	1	-22002.895103	True	6
270	13	0	10	10	8	59	8.58747	0.0494788	1.00797200203	5.30658817291	4	1	-22357.185263	True	8
583	13	2	7	10	10	60	1.17876	0.317188	0.767305850983	6.30463981628	6	1	-26819.903242	True	10
882	13	0	6	8	28	69	166.435	1.75847e-18	0.448947191238	5.6305129528	2	1	-32287.677687	True	28
894	19	1	10	25	14	62	7.52527	0.0390934	1.62231707573	6.0300989151	5	1	-23896.74368	True	14
29	12	0	9	3	24	65	1091.37	6.24853e-80	0.434352874756	5.750893116	3	2	-27244.798843	True	24
119	14	2	9	16	16	61	14.3491	0.008009	0.786231994629	6.65917801857	6	1	-25430.093822	True	16
163	12	3	7	19	6	56	0.214177	0.372191	1.37058901787	6.84940505028	6	1	-28852.578495	True	6
184	12	4	5	25	10	58	7.59944	0.0441258	0.639101028442	5.54017996788	5	1	-21870.699987	True	10
254	17	1	8	9	10	58	9.85882	0.0269811	3.25120806694	5.96480417252	2	1	-18390.017517	True	10
327	5	0	8	20	12	59	1.47975	0.258298	0.546005010605	6.6967921257	5	1	-26424.915682	True	12
342	15	0	11	18	18	62	3.12608	0.164155	0.469021081924	6.40773701668	5	1	-31011.090416	True	18
500	16	1	10	11	4	55	-2.01027e-07	0.500087	0.482367038727	5.62229895592	6	1	-24889.261621	True	4
592	9	0	10	30	14	60	1.58136	0.314458	1.29511904716	5.91322112083	3	1	-22471.088335	True	14
621	15	0	8	30	12	59	0.00215644	0.487963	1.27847409248	7.86857795715	5	1	-27236.136292	True	12
640	9	0	9	4	8	57	8.27082	0.0526086	0.494687080383	6.01300311089	6	1	-29211.983271	True	8
644	13	0	7	15	12	59	9.566	0.0679058	1.57709908485	5.96962594986	6	1	-22866.498264	True	12
719	10	0	6	5	4	55	1.79416	0.205253	1.01144504547	5.20743608475	4	1	-17471.241686	True	4
779	8	0	8	0	22	64	22.0528	0.0010049	1.82501912117	6.47554802895	1	2	-32934.931336	True	22
979	10	0	7	3	6	56	10.7123	0.0156633	1.23105597496	7.82340908051	3	1	-30806.696659	True	6
998	19	1	10	31	16	61	2.4263	0.144119	0.917499065399	6.2128868103	5	1	-24382.181056	True	16
56	11	0	8	28	16	59	4.20952	0.134581	0.473077058792	5.76806092262	4	1	-25872.726828	True	16
87	11	0	6	13	16	59	17.5287	0.00829558	1.55801892281	7.04379582405	3	2	-27647.567123	True	16
120	16	3	7	20	10	56	2.77578	0.159932	0.480220079422	6.26005387306	6	1	-25763.653415	True	10
129	17	2	4	19	8	55	0.698478	0.287813	1.00219798088	5.96209192276	6	1	-25317.647423	True	8
180	11	4	6	22	18	60	21.3239	0.00362556	1.00856900215	6.23167181015	4	1	-26583.911729	True	18
337	15	2	9	12	16	59	169.155	1.86283e-13	0.994127988815	8.04132914543	3	1	-29362.807712	True	16
399	11	0	6	10	6	54	2.44005	0.168955	0.881954908371	5.24721598625	2	1	-18903.349	True	6
457	14	1	9	5	8	55	3.36149	0.110759	0.431632995605	5.80251097679	3	1	-28994.601039	True	8
527	15	1	6	13	12	57	6.40092	0.0467965	1.67809104919	6.14059591293	4	1	-26825.777555	True	12
569	11	0	7	9	4	53	1.73826	0.207771	0.725721120834	6.36284399033	6	1	-27336.790345	True	4
625	16	0	9	12	8	55	11.8547	0.0134196	1.79671907425	5.33995008469	6	1	-23691.78732	True	8
648	10	1	7	6	6	54	13.7651	0.0115391	2.413667202	5.63217592239	7	1	-25102.977434	True	6
659	21	1	8	19	12	57	4.89316	0.200746	0.639665842056	6.07245016098	6	1	-23547.183068	True	12
830	14	1	6	8	8	55	10.5093	0.0188992	1.07390809059	6.67275881767	5	1	-28876.099834	True	8
874	10	0	8	20	8	55	1.24159	0.224419	1.08323907852	4.33029794693	5	1	-25001.900105	True	8
899	13	0	9	10	10	56	7.13562	0.0369717	0.499719142914	5.68597698212	6	1	-23439.379506	True	10
947	12	1	9	31	12	57	0.204045	0.401796	1.78061795235	5.99365496635	4	1	-23828.576355	True	12
70	7	1	5	7	8	53	9.79749	0.0197606	0.515727996826	5.89206600189	6	1	-26720.403527	True	8
128	10	1	5	16	10	54	6.57937	0.0422138	1.1018550396	5.42269206047	5	1	-19125.690858	True	10
142	10	0	9	1	4	51	4.5105	0.0888964	1.48467993736	7.13803696632	6	1	-24148.789469	True	4
145	15	2	8	31	12	55	0.976575	0.256762	2.48898100853	5.95960307121	5	1	-18805.26436	True	12
162	16	0	8	10	6	52	4.74419	0.0934742	0.699367046356	6.85868310928	6	1	-26898.51051	True	6
164	12	0	5	8	6	52	5.60804	0.0537567	0.428663015366	5.78911685944	5	1	-27238.171168	True	6
172	12	3	5	20	10	54	5.97572	0.0625107	3.05799913406	5.97267389297	5	1	-25318.564316	True	10
300	11	0	9	19	16	57	29.296	0.00142675	1.16561293602	6.46663784981	4	2	-21842.249273	True	16
333	11	0	6	5	0	49	0.0782561	0.422275	0.517107963562	5.7339220047	5	2	-26284.164342	True	0
406	7	1	6	21	16	57	6.329	0.0456875	1.63693404198	6.28340911865	5	1	-21953.91701	True	16
427	14	3	7	20	24	61	16.1817	0.00860166	0.525269985199	6.08791995049	3	2	-28292.129211	True	24
452	20	2	8	15	16	57	24.0723	0.0010765	0.74958896637	5.83450198174	4	4	-28765.312999	True	16
465	19	0	7	19	12	55	3.96455	0.0951828	0.714505195618	6.39035105705	6	2	-27006.856644	True	12
487	11	0	6	5	0	49	1.86701	0.186059	1.08231592178	5.88726401329	4	1	-29075.444144	True	0
516	13	0	7	16	10	54	239.792	6.67874e-21	1.0909011364	1.68217206001	5	1	-25308.081065	True	10
534	11	0	8	19	14	56	15.39	0.0176663	0.427922964096	5.47256207466	3	1	-21655.000605	True	14
579	10	0	7	19	12	55	8.52001	0.0112903	1.22038006783	6.20656204224	3	1	-21784.972853	True	12
635	8	0	5	3	8	53	17.6242	0.00306135	1.08861303329	2.47822403908	2	1	-29131.19016	True	8
807	13	0	6	24	10	54	2.04073	0.164305	2.00049901009	6.56983304024	6	1	-24009.800749	True	10
845	10	0	7	3	0	49	0.11052	0.445449	1.95261788368	5.11104798317	5	1	-21474.80482	True	0
871	10	0	6	5	22	60	74.5944	4.29198e-07	2.12686181068	5.77740502357	5	1	-25029.841499	True	22
948	12	0	9	25	12	55	0.222527	0.460298	1.12164187431	5.28500199318	5	1	-20928.932816	True	12
952	18	4	9	26	10	54	1.61225	0.200574	1.40684700012	4.12278199196	5	1	-20588.917536	True	10
978	12	1	6	6	4	51	2.29617	0.172229	1.45083999634	5.77069711685	5	1	-23887.865991	True	4
15	16	2	6	16	10	52	0.638365	0.317341	1.66716003418	5.01303386688	5	1	-24290.539591	True	10
60	11	1	8	29	14	54	3.49935	0.0970201	0.506246089935	5.73388886452	4	1	-22158.231536	True	14
100	6	0	6	0	12	53	20.5093	0.00263357	0.815853118896	5.98217201233	2	1	-27565.957685	True	12
101	15	0	5	26	14	54	0.227075	0.427035	0.479336977005	5.27175307274	5	1	-21513.493194	True	14
115	10	0	6	21	10	52	6.74056	0.0631087	0.44647693634	5.91186499596	5	1	-23256.277804	True	10
148	15	0	9	7	8	51	5.88728	0.105652	2.88853096962	5.88666701317	4	1	-24153.658426	True	8
149	21	0	8	16	8	51	13.8146	0.00550782	0.511610031128	5.1652340889	5	1	-22578.026137	True	8
244	14	0	10	5	6	50	9.03308	0.0313682	0.455330133438	4.98875617981	3	1	-24556.999238	True	6
319	9	1	3	6	6	50	3.39196	0.10379	0.659341812134	5.80415606499	6	1	-24082.207681	True	6
331	14	1	8	6	12	53	8.86099	0.0400752	0.437268972397	5.84233093262	3	1	-27113.563508	True	12
332	10	2	4	12	8	51	7.08352	0.0446336	0.481809854507	5.99975204468	4	1	-24657.793164	True	8
368	14	0	10	15	6	50	0.20747	0.431543	0.445148944855	4.27906799316	5	1	-19545.841843	True	6
370	13	0	11	9	8	51	1.00427	0.304364	0.61918592453	6.21036815643	6	1	-27354.902853	True	8
375	12	3	6	16	14	54	18.2012	0.0034879	1.15500402451	5.84298706055	4	1	-25057.070744	True	14
451	11	2	4	12	6	50	4.70129	0.0746647	1.39446187019	6.28676795959	8	1	-23019.124434	True	6
491	11	0	5	7	6	50	0.881926	0.372854	1.65679192543	6.04526591301	4	1	-24301.086935	True	6
557	10	1	6	7	2	48	3.4652	0.112604	0.71569108963	4.56790304184	5	1	-18746.004901	True	2
578	13	3	4	19	10	52	2.15729	0.159755	0.831521987915	4.86269211769	6	1	-24339.767063	True	10
667	12	1	4	8	6	50	4.9499	0.160947	2.74497890472	4.07995200157	5	1	-26286.266246	True	6
735	12	0	6	6	2	48	8.8016	0.0474535	0.38419008255	4.46261382103	2	1	-17794.97775	True	2
802	15	1	8	26	12	53	4.53751	0.0784386	1.09122300148	5.75447583199	4	1	-24877.161018	True	12
852	14	2	7	15	8	51	2.37643	0.150357	1.79285001755	5.47708010674	5	1	-24020.966734	True	8
895	10	0	6	4	0	47	1.76597	0.187986	0.469177961349	5.43130898476	4	1	-22020.682874	True	0
951	12	3	6	19	12	53	4.61729	0.148151	0.422470808029	1.98940300941	3	1	-27625.551738	True	12
972	11	0	6	21	20	57	37.6337	6.00706e-05	1.284085989	6.02544188499	4	1	-23222.4351	True	20
71	12	0	7	21	18	54	22.3324	0.000829266	1.62719297409	5.07248902321	4	1	-25879.546811	True	18
158	10	0	6	20	10	50	11.0947	0.0129089	2.92249393463	5.07225489616	3	1	-22186.610388	True	10
161	12	0	6	15	10	50	8.82347	0.0323219	0.580749034882	5.5399210453	4	1	-19742.314695	True	10
202	10	0	6	21	10	50	2.41547	0.144852	1.29685497284	5.77198219299	5	1	-20809.38174	True	10
237	8	0	6	7	8	49	3.91825	0.0851787	1.10882210732	5.04995393753	4	1	-23788.197892	True	8
243	12	0	8	18	14	52	5.49399	0.141186	0.509618997574	5.20254898071	5	1	-21710.281317	True	14
251	12	1	7	9	4	47	1.16271	0.293242	1.07866501808	5.35179281235	4	1	-23483.023404	True	4
329	11	0	5	6	0	45	3.78158	0.172714	1.57167100906	5.6969499588	4	1	-25324.87047	True	0
380	9	3	3	19	10	50	4.5655	0.0797255	0.471672773361	5.22224402428	4	1	-22699.089898	True	10
388	9	3	4	18	10	50	5.3354	0.0644504	0.518048048019	5.75405597687	5	1	-26274.517595	True	10
483	18	1	5	13	6	48	2.23437	0.256943	0.662220001221	5.33822488785	6	1	-22069.333638	True	6
517	9	0	8	23	8	49	1.06236	0.245714	0.468509912491	5.16156291962	3	1	-23002.469756	True	8
677	12	1	7	26	12	51	2.16981	0.15837	1.62568593025	4.80143809319	5	1	-21479.300123	True	12
699	9	0	7	10	4	47	1.62137	0.249977	2.01321697235	5.32061600685	4	1	-25495.546465	True	4
723	16	3	6	29	14	52	8.34154	0.028762	1.06784105301	3.81202101707	5	1	-21687.781922	True	14
729	8	2	6	25	12	51	1.87998	0.217901	2.15805006027	4.5355489254	4	1	-16021.422726	True	12
742	11	3	5	17	8	49	1.65516	0.219578	1.59532999992	5.86858797073	3	1	-23229.100136	True	8
784	14	0	8	23	10	50	2.21829	0.163628	2.7191221714	5.96887993813	3	2	-21042.771248	True	10
794	8	0	4	4	2	46	0.694877	0.309246	1.17829704285	5.76530003548	2	1	-19814.445345	True	2
797	13	2	5	23	12	51	3.4618	0.272104	2.70658898354	5.23944997787	4	1	-19673.195527	True	12
815	16	2	6	13	12	51	6.15919	0.0715583	2.75255393982	3.90471720695	5	1	-26573.045307	True	12
905	8	0	5	3	20	55	274.233	1.3097e-19	0.854688882828	5.03917098045	3	1	-22724.759387	True	20
955	14	0	8	24	12	51	0.548443	0.373205	2.45727586746	4.60650706291	5	1	-18878.44276	True	12
0	14	1	6	8	18	52	114.352	1.20992e-11	0.416891098022	4.63302898407	2	1	-26529.468868	True	18
19	15	0	10	11	6	46	1.2278	0.254028	0.468235969543	5.57187008858	4	1	-22118.955328	True	6
20	9	3	2	20	10	48	0.904307	0.258905	1.47423791885	5.29217982292	4	1	-23880.09316	True	10
32	8	0	4	11	6	46	2.02119	0.168322	1.73378109932	4.7659740448	4	1	-23763.781201	True	6
198	14	1	7	19	20	53	35.9312	0.000167514	2.53218102455	5.43233203888	4	1	-22987.446415	True	20
248	11	3	5	19	10	48	3.13947	0.162986	0.707476854324	4.4027121067	3	1	-19118.117372	True	10
275	15	2	6	16	12	49	18.9917	0.0014254	0.570235013962	5.91981697083	3	2	-25308.841056	True	12
417	15	3	5	23	10	48	3.19354	0.136993	2.18047404289	4.90472912788	3	2	-21791.647395	True	10
442	11	0	8	3	2	44	22.5186	0.000876781	2.56125307083	3.86492395401	1	1	-25665.792778	True	2
474	7	0	5	3	2	44	0.648585	0.295645	0.556744813919	5.80222201347	4	1	-22359.174327	True	2
492	10	1	3	7	4	45	2.78168	0.124099	1.23909306526	5.55077695847	6	1	-24864.251176	True	4
522	9	1	5	17	12	49	4.58747	0.0790053	0.469826936722	6.45635294914	6	1	-23374.295068	True	12
543	10	1	3	10	2	44	-0.00223308	0.500731	2.01629209518	4.54429888725	5	1	-20992.99708	True	2
546	10	0	8	24	12	49	1.32292	0.212354	1.32822489738	5.00886893272	4	1	-19865.525467	True	12
615	11	0	6	6	12	49	19.2061	0.00374712	1.46951603889	4.53839206696	4	1	-21512.419027	True	12
633	11	0	4	15	12	49	6.30437	0.0488148	0.63005399704	4.76781702042	3	1	-24438.306594	True	12
715	8	0	5	4	8	47	3.46593	0.115051	1.99150180817	5.31891679764	3	1	-20427.857805	True	8
918	10	1	10	6	6	46	1.16713	0.246529	0.955532073975	4.49667215347	5	1	-20962.73385	True	6
961	11	1	5	18	14	50	9.34182	0.0552549	1.06302785873	4.82133698463	4	1	-18843.567217	True	14
993	12	0	4	9	2	44	-3.23489e-08	0.500054	1.03832697868	4.37676501274	3	1	-20236.312465	True	2
35	18	0	8	15	18	50	36.3273	2.56546e-05	1.52588391304	4.93500089645	3	2	-21350.685895	True	18
36	23	5	7	36	12	47	0.00773249	0.475602	1.92892885208	4.44203209877	3	1	-16330.493632	True	12
48	6	0	4	2	4	43	5.52612	0.0674905	1.55998706818	3.88092923164	3	2	-22681.288739	True	4
72	12	4	4	26	14	48	15.9109	0.00816377	0.990590810776	4.10610413551	3	1	-17512.342026	True	14
146	14	1	7	25	14	48	2.66628	0.142408	0.461905002594	4.32130002975	6	1	-17400.216408	True	14
299	10	1	5	5	6	44	2.5414	0.146833	0.464776039124	5.07146906853	4	1	-20055.091932	True	6
313	9	2	2	11	6	44	0.319113	0.350768	0.518375873566	4.22206091881	5	1	-21617.291585	True	6
328	8	0	4	20	10	46	0.118716	0.405523	0.571844100952	5.07887887955	3	1	-17845.556544	True	10
358	10	0	6	20	14	48	10.2415	0.0325833	0.899978160858	3.99209499359	5	1	-17693.02323	True	14
415	5	0	3	2	0	41	0.26722	0.360615	0.390832901001	4.97571396828	3	1	-19518.815115	True	0
545	9	1	7	5	6	44	2.81824	0.163197	0.518986940384	4.60411810875	3	2	-22892.13279	True	6
607	8	4	3	23	10	46	1.85915	0.245151	1.15318322182	4.87201094627	5	1	-21482.908373	True	10
624	15	1	5	10	4	43	2.82527	0.127991	1.3984079361	4.42005681992	4	1	-20946.126157	True	4
639	5	0	2	5	4	43	3.60565	0.0971446	2.38788700104	4.26868891716	4	1	-18919.252711	True	4
726	11	3	6	15	8	45	2.03333	0.197663	1.18945097923	4.40707111359	5	1	-21455.682452	True	8
757	9	0	7	10	6	44	-6.23913e-09	0.500011	1.67181801796	3.91295981407	2	1	-16091.418171	True	6
889	10	3	4	19	16	49	4.07252	0.195139	0.723795890808	4.82293987274	3	1	-21168.274137	True	16
55	7	0	5	10	8	43	7.40961	0.043531	1.90443301201	3.34346389771	2	1	-13740.813043	True	8
62	6	0	4	16	8	43	1.35871	0.2455	1.00402188301	4.26660680771	4	1	-18335.181463	True	8
63	10	4	4	24	16	47	16.9704	0.00798825	0.442678928375	4.56303906441	3	2	-23165.351689	True	16
64	7	0	7	18	16	47	9.82807	0.0185564	0.449772834778	4.55815291405	3	2	-19026.94812	True	16
93	13	2	3	13	8	43	1.3458	0.263553	0.67954993248	4.18449497223	4	1	-20227.599946	True	8
98	4	0	3	1	6	42	21.7119	0.00117644	0.455413103104	4.95821285248	2	1	-23319.991449	True	6
122	5	5	4	26	14	46	6.41399	0.0589251	1.06298804283	4.76343822479	3	1	-19711.187984	True	14
123	9	1	4	20	16	47	13.0733	0.00821404	0.70241689682	4.3159430027	3	1	-20806.676104	True	16
130	6	0	2	4	10	44	372.654	8.41821e-49	0.422423124313	4.07387518883	2	1	-22393.706982	True	10
181	8	0	4	4	0	39	0.607173	0.321289	0.519802808762	6.3246281147	2	3	-23842.970804	True	0
207	6	2	3	14	4	41	0.1707	0.461764	0.447358846664	4.01915311813	2	1	-16264.685047	True	4
215	9	1	4	14	6	42	0.939394	0.360335	1.27014422417	5.10310792923	5	1	-22027.481332	True	6
233	10	0	3	8	8	43	19.7441	0.0014557	1.28975582123	4.13413119316	3	2	-21104.444544	True	8
273	14	3	6	21	8	43	2.38076	0.204939	0.470096826553	4.29073882103	5	1	-20094.67499	True	8
339	13	3	4	19	8	43	0.328164	0.348144	1.84131598473	4.18650698662	4	1	-20718.38214	True	8
346	11	1	5	6	6	42	1.54796	0.196783	0.626502037048	5.11699700356	3	4	-20630.975283	True	6
353	6	0	4	2	8	43	828.96	3.68655e-156	0.41206908226	3.87788200378	2	1	-21665.292019	True	8
377	8	0	5	9	4	41	0.133925	0.41988	1.22522807121	4.62225389481	5	1	-18843.043509	True	4
424	10	1	9	4	4	41	4.88429	0.091437	0.431225061417	4.1695151329	4	1	-19062.510768	True	4
444	9	0	7	17	16	47	7.60926	0.0608802	0.461036920547	4.18623781204	4	1	-14302.155921	True	16
448	10	4	7	21	10	44	7.52458	0.113039	0.961156129837	4.0102159977	4	1	-17637.593438	True	10
468	13	2	6	13	12	45	31.489	4.96273e-05	0.498132944107	4.69279289246	3	2	-22327.107469	True	12
574	12	4	6	24	20	49	55.3946	3.56455e-05	0.415169000626	4.32524108887	3	1	-17368.777156	True	20
616	8	0	5	19	12	45	9.34029	0.021076	0.449091911316	4.81987404823	3	1	-18604.254102	True	12
629	10	1	4	6	14	46	22.6311	0.00247967	1.88617491722	4.59914898872	4	1	-19889.126057	True	14
641	12	2	4	7	6	42	6.43755	0.0424269	2.45291614532	4.49122405052	5	1	-20234.38761	True	6
